Time	TS	TMT	TMR	delay	offs	error	errorSum	zeroOffset	regOffsMs	phase	tsOffset
13:09:48.983	122400	1405940988952	1405940988983	15	1405940866567	3	373	1405940866559	1405940866564	1	114688
13:09:49.248	122664	1405940989217	1405940989248	15	1405940866568	4	376	1405940866559	1405940866564	1	114688
13:09:49.513	122932	1405940989482	1405940989513	15	1405940866565	1	376	1405940866559	1405940866564	1	114688
13:09:49.779	123196	1405940989747	1405940989779	16	1405940866567	3	378	1405940866559	1405940866564	1	114688
13:09:50.028	123460	1405940990013	1405940990028	7	1405940866560	-4	373	1405940866559	1405940866564	1	114688
13:09:50.309	123728	1405940990278	1405940990309	15	1405940866565	1	373	1405940866559	1405940866564	1	114688
13:09:50.574	123996	1405940990543	1405940990574	15	1405940866562	-2	370	1405940866559	1405940866564	1	114688
13:09:50.839	124256	1405940990808	1405940990839	15	1405940866567	3	372	1405940866559	1405940866564	1	114688
13:09:51.105	124524	1405940991073	1405940991105	16	1405940866565	1	372	1405940866559	1405940866564	1	114688
13:09:51.370	124788	1405940991339	1405940991370	15	1405940866566	2	373	1405940866559	1405940866564	1	114688
13:09:51.635	125052	1405940991604	1405940991635	15	1405940866567	3	375	1405940866559	1405940866564	1	114688
13:09:51.900	125316	1405940991869	1405940991900	15	1405940866568	4	378	1405940866559	1405940866564	1	114688
13:09:52.166	125584	1405940992134	1405940992166	16	1405940866566	2	379	1405940866559	1405940866564	1	114688
13:09:52.431	125848	1405940992400	1405940992431	15	1405940866567	3	381	1405940866559	1405940866564	1	114688
13:09:52.696	126116	1405940992665	1405940992696	15	1405940866564	0	380	1405940866559	1405940866564	1	114688
13:09:52.961	126376	1405940992930	1405940992961	15	1405940866569	5	384	1405940866559	1405940866565	1	114688
13:09:53.226	126644	1405940993195	1405940993226	15	1405940866566	1	384	1405940866559	1405940866565	1	114688
13:09:53.492	126908	1405940993460	1405940993492	16	1405940866568	3	386	1405940866559	1405940866565	1	114688
13:09:53.757	127172	1405940993726	1405940993757	15	1405940866569	4	389	1405940866559	1405940866565	2	114688
13:09:54.022	127440	1405940993991	1405940994022	15	1405940866566	1	389	1405940866559	1405940866565	2	114688
13:09:54.287	127704	1405940994256	1405940994287	15	1405940866567	2	390	1405940866559	1405940866565	2	114688
13:09:54.537	127968	1405940994521	1405940994537	8	1405940866561	-4	385	1405940866559	1405940866565	2	114688
13:09:54.818	128236	1405940994787	1405940994818	15	1405940866566	1	385	1405940866559	1405940866565	2	114688
13:09:55.083	128500	1405940995052	1405940995083	15	1405940866567	2	386	1405940866559	1405940866565	2	114688
13:09:55.330	128756	1405940995299	1405940995330	15	1405940866558	-7	378	1405940866559	1405940866564	2	114688
13:09:55.595	129012	1405940995564	1405940995595	15	1405940866567	3	380	1405940866559	1405940866564	2	114688
13:09:55.861	129276	1405940995829	1405940995861	16	1405940866569	5	384	1405940866559	1405940866565	2	114688
13:09:56.126	129544	1405940996095	1405940996126	15	1405940866566	1	384	1405940866559	1405940866565	2	114688
13:09:56.391	129808	1405940996360	1405940996391	15	1405940866567	2	385	1405940866559	1405940866565	2	114688
13:09:56.656	130072	1405940996625	1405940996656	15	1405940866568	3	387	1405940866559	1405940866565	2	114688
13:09:56.921	130340	1405940996890	1405940996921	15	1405940866565	0	386	1405940866559	1405940866565	2	114688
13:09:57.187	130604	1405940997156	1405940997187	15	1405940866567	2	387	1405940866559	1405940866565	2	114688
13:09:57.452	130868	1405940997421	1405940997452	15	1405940866568	3	389	1405940866559	1405940866565	2	114688
13:09:57.717	131132	1405940997686	1405940997717	15	1405940866569	4	392	1405940866559	1405940866565	3	131072
13:09:57.982	131400	1405940997951	1405940997982	15	1405940866566	1	392	1405940866559	1405940866565	3	131072
13:09:58.248	131664	1405940998216	1405940998248	16	1405940866568	3	394	1405940866559	1405940866565	3	131072
13:09:58.513	131928	1405940998482	1405940998513	15	1405940866569	4	397	1405940866559	1405940866565	3	131072
13:09:58.778	132192	1405940998747	1405940998778	15	1405940866570	5	401	1405940866559	1405940866565	3	131072
13:09:59.043	132460	1405940999012	1405940999043	15	1405940866567	2	402	1405940866559	1405940866565	3	131072
13:09:59.308	132724	1405940999277	1405940999308	15	1405940866568	3	404	1405940866559	1405940866565	3	131072
13:09:59.574	132992	1405940999542	1405940999574	16	1405940866566	1	404	1405940866559	1405940866565	3	131072
13:09:59.823	133256	1405940999808	1405940999823	7	1405940866559	-6	397	1405940866559	1405940866565	3	131072
13:10:00.089	133520	1405941000073	1405941000089	8	1405940866561	-4	392	1405940866559	1405940866565	3	131072
13:10:00.401	133788	1405941000338	1405941000401	31	1405940866581	16	407	1405940866559	1405940866565	3	131072
13:10:00.635	134052	1405941000603	1405941000635	16	1405940866567	2	408	1405940866559	1405940866565	3	131072
13:10:00.900	134316	1405941000869	1405941000900	15	1405940866568	3	410	1405940866559	1405940866565	3	131072
13:10:01.165	134580	1405941001134	1405941001165	15	1405940866569	4	413	1405940866559	1405940866565	3	131072
13:10:01.430	134848	1405941001399	1405941001430	15	1405940866566	1	413	1405940866559	1405940866565	3	131072
13:10:01.680	135116	1405941001664	1405941001680	8	1405940866556	-9	403	1405940866559	1405940866565	3	131072
13:10:01.961	135376	1405941001929	1405941001961	16	1405940866569	4	406	1405940866559	1405940866565	1	131072
13:10:02.226	135656	1405941002195	1405941002226	15	1405940866554	-11	394	1405940866559	1405940866565	1	131072
13:10:02.507	135924	1405941002475	1405941002507	16	1405940866567	2	395	1405940866559	1405940866565	1	131072
13:10:02.788	136188	1405941002741	1405941002788	23	1405940866576	11	405	1405940866559	1405940866565	1	131072
13:10:03.037	136452	1405941003006	1405941003037	15	1405940866569	4	408	1405940866559	1405940866565	1	131072
13:10:03.302	136720	1405941003271	1405941003302	15	1405940866566	1	408	1405940866559	1405940866565	1	131072
13:10:03.583	136984	1405941003536	1405941003583	23	1405940866575	10	417	1405940866559	1405940866565	1	131072
13:10:03.833	137248	1405941003802	1405941003833	15	1405940866569	4	420	1405940866559	1405940866565	1	131072
13:10:04.098	137516	1405941004067	1405941004098	15	1405940866566	1	420	1405940866559	1405940866565	1	131072
13:10:04.363	137780	1405941004332	1405941004363	15	1405940866567	2	421	1405940866559	1405940866565	1	131072
13:10:04.628	138044	1405941004597	1405941004628	15	1405940866568	3	423	1405940866559	1405940866565	1	131072
13:10:04.894	138308	1405941004862	1405941004894	16	1405940866570	5	427	1405940866559	1405940866565	1	131072
13:10:05.159	138576	1405941005128	1405941005159	15	1405940866567	2	428	1405940866559	1405940866565	1	131072
13:10:05.424	138840	1405941005393	1405941005424	15	1405940866568	3	430	1405940866559	1405940866565	1	131072
13:10:05.674	139104	1405941005658	1405941005674	8	1405940866562	-3	426	1405940866559	1405940866565	1	131072
13:10:05.955	139372	1405941005923	1405941005955	16	1405940866567	2	427	1405940866559	1405940866565	1	131072
13:10:06.220	139636	1405941006189	1405941006220	15	1405940866568	3	429	1405940866559	1405940866565	1	131072
13:10:06.485	139900	1405941006454	1405941006485	15	1405940866569	4	432	1405940866559	1405940866565	1	131072
13:10:06.750	140172	1405941006719	1405941006750	15	1405940866562	-3	428	1405940866559	1405940866565	1	131072
13:10:07.015	140440	1405941006984	1405941007015	15	1405940866559	-6	421	1405940866559	1405940866565	1	131072
13:10:07.281	140696	1405941007249	1405941007281	16	1405940866569	4	424	1405940866559	1405940866565	1	131072
13:10:07.546	140960	1405941007515	1405941007546	15	1405940866570	5	428	1405940866559	1405940866565	1	131072
13:10:07.811	141228	1405941007780	1405941007811	15	1405940866567	2	429	1405940866559	1405940866565	1	131072
13:10:08.076	141492	1405941008045	1405941008076	15	1405940866568	3	431	1405940866559	1405940866565	1	131072
13:10:08.341	141756	1405941008310	1405941008341	15	1405940866569	4	434	1405940866559	1405940866565	1	131072
13:10:08.607	142024	1405941008576	1405941008607	15	1405940866567	2	435	1405940866559	1405940866565	1	131072
13:10:08.872	142296	1405941008841	1405941008872	15	1405940866560	-5	429	1405940866559	1405940866565	1	131072
13:10:09.137	142552	1405941009106	1405941009137	15	1405940866569	4	432	1405940866559	1405940866565	1	131072
13:10:09.402	142820	1405941009371	1405941009402	15	1405940866566	1	432	1405940866559	1405940866565	1	131072
13:10:09.668	143084	1405941009636	1405941009668	16	1405940866568	3	434	1405940866559	1405940866565	1	131072
13:10:09.917	143348	1405941009902	1405941009917	7	1405940866561	-4	429	1405940866559	1405940866565	1	131072
13:10:10.198	143616	1405941010167	1405941010198	15	1405940866566	1	429	1405940866559	1405940866565	2	131072
13:10:10.463	143880	1405941010432	1405941010463	15	1405940866567	2	430	1405940866559	1405940866565	2	131072
13:10:10.728	144144	1405941010697	1405941010728	15	1405940866568	3	432	1405940866559	1405940866565	2	131072
13:10:10.994	144408	1405941010962	1405941010994	16	1405940866570	5	436	1405940866559	1405940866565	2	131072
13:10:11.259	144676	1405941011228	1405941011259	15	1405940866567	2	437	1405940866559	1405940866565	2	131072
13:10:11.524	144940	1405941011493	1405941011524	15	1405940866568	3	439	1405940866559	1405940866565	2	131072
13:10:11.789	145204	1405941011758	1405941011789	15	1405940866569	4	442	1405940866559	1405940866565	2	131072
13:10:12.055	145472	1405941012023	1405941012055	16	1405940866567	2	443	1405940866559	1405940866565	2	131072
13:10:12.304	145736	1405941012289	1405941012304	7	1405940866560	-5	437	1405940866559	1405940866565	2	131072
13:10:12.569	146000	1405941012554	1405941012569	7	1405940866561	-4	432	1405940866559	1405940866565	2	131072
13:10:12.850	146268	1405941012819	1405941012850	15	1405940866566	1	432	1405940866559	1405940866565	2	131072
13:10:13.115	146532	1405941013084	1405941013115	15	1405940866567	2	433	1405940866559	1405940866565	2	131072
13:10:13.381	146796	1405941013349	1405941013381	16	1405940866569	4	436	1405940866559	1405940866565	2	131072
13:10:13.646	147064	1405941013615	1405941013646	15	1405940866566	1	436	1405940866559	1405940866565	2	131072
13:10:13.911	147328	1405941013880	1405941013911	15	1405940866567	2	437	1405940866559	1405940866565	2	131072
13:10:14.176	147592	1405941014145	1405941014176	15	1405940866568	3	439	1405940866559	1405940866565	3	147456
13:10:14.442	147856	1405941014410	1405941014442	16	1405940866570	5	443	1405940866559	1405940866565	3	147456
13:10:14.707	148124	1405941014676	1405941014707	15	1405940866567	2	444	1405940866559	1405940866565	3	147456
13:10:14.972	148388	1405941014941	1405941014972	15	1405940866568	3	446	1405940866559	1405940866565	3	147456
13:10:15.237	148652	1405941015206	1405941015237	15	1405940866569	4	449	1405940866559	1405940866566	3	147456
13:10:15.502	148916	1405941015471	1405941015502	15	1405940866570	4	452	1405940866559	1405940866566	3	147456
13:10:15.768	149200	1405941015736	1405941015768	16	1405940866552	-14	437	1405940866559	1405940866565	3	147456
13:10:16.033	149448	1405941016002	1405941016033	15	1405940866569	4	440	1405940866559	1405940866565	3	147456
13:10:16.298	149712	1405941016267	1405941016298	15	1405940866570	5	444	1405940866559	1405940866565	3	147456
13:10:16.563	149980	1405941016532	1405941016563	15	1405940866567	2	445	1405940866559	1405940866565	3	147456
13:10:16.828	150244	1405941016797	1405941016828	15	1405940866568	3	447	1405940866559	1405940866565	3	147456
13:10:17.094	150512	1405941017063	1405941017094	15	1405940866566	1	447	1405940866559	1405940866565	3	147456
13:10:17.359	150776	1405941017328	1405941017359	15	1405940866567	2	448	1405940866559	1405940866566	3	147456
13:10:17.624	151040	1405941017593	1405941017624	15	1405940866568	2	449	1405940866559	1405940866566	3	147456
13:10:17.889	151308	1405941017858	1405941017889	15	1405940866565	-1	447	1405940866559	1405940866565	3	147456
13:10:18.155	151572	1405941018123	1405941018155	16	1405940866567	2	448	1405940866559	1405940866566	1	147456
13:10:18.420	151836	1405941018389	1405941018420	15	1405940866568	2	449	1405940866559	1405940866566	1	147456
13:10:18.685	152104	1405941018654	1405941018685	15	1405940866565	-1	447	1405940866559	1405940866565	1	147456
13:10:18.950	152372	1405941018919	1405941018950	15	1405940866562	-3	443	1405940866559	1405940866565	1	147456
13:10:19.215	152632	1405941019184	1405941019215	15	1405940866567	2	444	1405940866559	1405940866565	1	147456
13:10:19.481	152896	1405941019449	1405941019481	16	1405940866569	4	447	1405940866559	1405940866565	1	147456
13:10:19.746	153160	1405941019715	1405941019746	15	1405940866570	5	451	1405940866559	1405940866566	1	147456
13:10:20.011	153428	1405941019980	1405941020011	15	1405940866567	1	451	1405940866559	1405940866566	1	147456
13:10:20.276	153692	1405941020245	1405941020276	15	1405940866568	2	452	1405940866559	1405940866566	1	147456
13:10:20.542	153956	1405941020510	1405941020542	16	1405940866570	4	455	1405940866559	1405940866566	1	147456
13:10:20.807	154220	1405941020776	1405941020807	15	1405940866571	5	459	1405940866559	1405940866566	1	147456
13:10:21.072	154488	1405941021041	1405941021072	15	1405940866568	2	460	1405940866559	1405940866566	1	147456
13:10:21.337	154756	1405941021306	1405941021337	15	1405940866565	-1	458	1405940866559	1405940866566	1	147456
13:10:21.602	155020	1405941021571	1405941021602	15	1405940866566	0	457	1405940866559	1405940866566	1	147456
13:10:21.868	155284	1405941021836	1405941021868	16	1405940866568	2	458	1405940866559	1405940866566	1	147456
13:10:22.133	155548	1405941022102	1405941022133	15	1405940866569	3	460	1405940866559	1405940866566	1	147456
13:10:22.398	155812	1405941022367	1405941022398	15	1405940866570	4	463	1405940866559	1405940866566	1	147456
13:10:22.663	156080	1405941022632	1405941022663	15	1405940866567	1	463	1405940866559	1405940866566	1	147456
13:10:22.929	156344	1405941022897	1405941022929	16	1405940866569	3	465	1405940866559	1405940866566	1	147456
13:10:23.194	156612	1405941023163	1405941023194	15	1405940866566	0	464	1405940866559	1405940866566	1	147456
13:10:23.459	156884	1405941023428	1405941023459	15	1405940866559	-7	456	1405940866559	1405940866566	1	147456
13:10:23.724	157140	1405941023693	1405941023724	15	1405940866568	2	457	1405940866559	1405940866566	1	147456
13:10:23.989	157404	1405941023958	1405941023989	15	1405940866569	3	459	1405940866559	1405940866566	1	147456
13:10:24.255	157672	1405941024223	1405941024255	16	1405940866567	1	459	1405940866559	1405940866566	1	147456
13:10:24.520	157936	1405941024489	1405941024520	15	1405940866568	2	460	1405940866559	1405940866566	1	147456
13:10:24.785	158200	1405941024754	1405941024785	15	1405940866569	3	462	1405940866559	1405940866566	1	147456
13:10:25.050	158464	1405941025019	1405941025050	15	1405940866570	4	465	1405940866559	1405940866566	1	147456
13:10:25.315	158732	1405941025284	1405941025315	15	1405940866567	1	465	1405940866559	1405940866566	1	147456
13:10:25.581	159000	1405941025550	1405941025581	15	1405940866565	-1	463	1405940866559	1405940866566	1	147456
13:10:25.846	159260	1405941025815	1405941025846	15	1405940866570	4	466	1405940866559	1405940866566	1	147456
13:10:26.111	159528	1405941026080	1405941026111	15	1405940866567	1	466	1405940866559	1405940866566	1	147456
13:10:26.376	159792	1405941026345	1405941026376	15	1405940866568	2	467	1405940866559	1405940866566	2	147456
13:10:26.642	160056	1405941026610	1405941026642	16	1405940866570	4	470	1405940866559	1405940866566	2	147456
13:10:26.907	160320	1405941026876	1405941026907	15	1405940866571	5	474	1405940866559	1405940866566	2	147456
13:10:27.172	160588	1405941027141	1405941027172	15	1405940866568	2	475	1405940866559	1405940866566	2	147456
13:10:27.437	160852	1405941027406	1405941027437	15	1405940866569	3	477	1405940866559	1405940866566	2	147456
13:10:27.702	161116	1405941027671	1405941027702	15	1405940866570	4	480	1405940866559	1405940866566	2	147456
13:10:27.968	161384	1405941027936	1405941027968	16	1405940866568	2	481	1405940866559	1405940866566	2	147456
13:10:28.233	161648	1405941028202	1405941028233	15	1405940866569	3	483	1405940866559	1405940866566	2	147456
13:10:28.498	161912	1405941028467	1405941028498	15	1405940866570	4	486	1405940866559	1405940866566	2	147456
13:10:28.763	162180	1405941028732	1405941028763	15	1405940866567	1	486	1405940866559	1405940866566	2	147456
13:10:29.029	162444	1405941028997	1405941029029	16	1405940866569	3	488	1405940866559	1405940866566	2	147456
13:10:29.294	162708	1405941029263	1405941029294	15	1405940866570	4	491	1405940866559	1405940866566	2	147456
13:10:29.559	162972	1405941029528	1405941029559	15	1405940866571	5	495	1405940866559	1405940866566	2	147456
13:10:29.824	163240	1405941029793	1405941029824	15	1405940866568	2	496	1405940866559	1405940866566	2	147456
13:10:30.089	163504	1405941030058	1405941030089	15	1405940866569	3	498	1405940866559	1405940866566	2	147456
13:10:30.355	163768	1405941030323	1405941030355	16	1405940866571	5	502	1405940866559	1405940866566	2	147456
13:10:30.620	164036	1405941030589	1405941030620	15	1405940866568	2	503	1405940866559	1405940866566	3	163840
13:10:30.885	164304	1405941030854	1405941030885	15	1405940866565	-1	501	1405940866559	1405940866566	3	163840
13:10:31.135	164564	1405941031119	1405941031135	8	1405940866563	-3	497	1405940866559	1405940866566	3	163840
13:10:31.416	164832	1405941031385	1405941031416	15	1405940866568	2	498	1405940866559	1405940866566	3	163840
13:10:31.666	165096	1405941031650	1405941031666	8	1405940866562	-4	493	1405940866559	1405940866566	3	163840
13:10:31.947	165360	1405941031916	1405941031947	15	1405940866571	5	497	1405940866559	1405940866566	3	163840
13:10:32.213	165624	1405941032181	1405941032213	16	1405940866573	7	503	1405940866559	1405940866566	3	163840
13:10:32.478	165892	1405941032447	1405941032478	15	1405940866570	4	506	1405940866559	1405940866566	3	163840
13:10:32.744	166156	1405941032713	1405941032744	15	1405940866572	6	511	1405940866559	1405940866566	3	163840
13:10:33.009	166420	1405941032978	1405941032994	8	1405940866566	0	510	1405940866559	1405940866566	3	163840
13:10:33.275	166688	1405941033244	1405941033275	15	1405940866571	5	514	1405940866559	1405940866567	3	163840
13:10:33.541	166952	1405941033509	1405941033541	16	1405940866573	6	519	1405940866559	1405940866567	3	163840
13:10:33.806	167216	1405941033775	1405941033806	15	1405940866574	7	525	1405940866559	1405940866567	3	163840
13:10:34.072	167488	1405941034041	1405941034072	15	1405940866568	1	525	1405940866559	1405940866567	3	163840
13:10:34.353	167748	1405941034306	1405941034353	23	1405940866581	14	538	1405940866559	1405940866567	3	163840
13:10:34.603	168012	1405941034572	1405941034603	15	1405940866575	8	545	1405940866559	1405940866567	1	163840
13:10:34.853	168284	1405941034837	1405941034853	8	1405940866561	-6	538	1405940866559	1405940866567	1	163840
13:10:35.134	168544	1405941035103	1405941035134	15	1405940866574	7	544	1405940866559	1405940866567	1	163840
13:10:35.400	168812	1405941035368	1405941035400	16	1405940866572	5	548	1405940866559	1405940866567	1	163840
13:10:35.665	169076	1405941035634	1405941035665	15	1405940866573	6	553	1405940866559	1405940866567	1	163840
13:10:35.931	169340	1405941035900	1405941035931	15	1405940866575	8	560	1405940866559	1405940866567	1	163840
13:10:36.197	169604	1405941036165	1405941036197	16	1405940866577	10	569	1405940866559	1405940866567	1	163840
13:10:36.462	169868	1405941036431	1405941036462	15	1405940866578	11	579	1405940866559	1405940866568	1	163840
13:10:36.728	170136	1405941036696	1405941036728	16	1405940866576	8	586	1405940866559	1405940866568	1	163840
13:10:36.993	170400	1405941036962	1405941036993	15	1405940866577	9	594	1405940866559	1405940866568	1	163840
13:10:37.259	170664	1405941037228	1405941037259	15	1405940866579	11	604	1405940866559	1405940866568	1	163840
13:10:37.524	170932	1405941037493	1405941037524	15	1405940866576	8	611	1405940866559	1405940866568	1	163840
13:10:37.790	171200	1405941037759	1405941037790	15	1405940866574	6	616	1405940866559	1405940866568	1	163840
13:10:38.056	171460	1405941038024	1405941038056	16	1405940866580	12	627	1405940866559	1405940866568	1	163840
13:10:38.321	171728	1405941038290	1405941038321	15	1405940866577	9	635	1405940866559	1405940866568	1	163840
13:10:38.588	171992	1405941038541	1405941038588	23	1405940866572	4	638	1405940866559	1405940866568	1	163840
13:10:38.838	172244	1405941038806	1405941038838	16	1405940866578	10	647	1405940866559	1405940866569	1	163840
13:10:39.088	172504	1405941039072	1405941039088	8	1405940866576	7	653	1405940866559	1405940866569	1	163840
13:10:39.369	172772	1405941039338	1405941039369	15	1405940866581	12	664	1405940866559	1405940866569	1	163840
13:10:39.620	173024	1405941039589	1405941039620	15	1405940866580	11	674	1405940866559	1405940866569	1	163840
13:10:39.885	173288	1405941039854	1405941039885	15	1405940866581	12	685	1405940866559	1405940866569	1	163840
13:10:40.135	173552	1405941040120	1405941040135	7	1405940866575	6	690	1405940866559	1405940866569	1	163840
13:10:40.417	173820	1405941040385	1405941040417	16	1405940866581	12	701	1405940866559	1405940866569	1	163840
13:10:40.668	174068	1405941040636	1405941040668	16	1405940866584	15	715	1405940866559	1405940866570	1	163840
13:10:40.933	174340	1405941040902	1405941040933	15	1405940866577	7	721	1405940866559	1405940866570	1	163840
13:10:41.183	174600	1405941041168	1405941041183	7	1405940866575	5	725	1405940866559	1405940866570	1	163840
13:10:41.464	174864	1405941041433	1405941041464	15	1405940866584	14	738	1405940866559	1405940866570	1	163840
13:10:41.730	175132	1405941041699	1405941041730	15	1405940866582	12	749	1405940866559	1405940866570	1	163840
13:10:41.996	175396	1405941041964	1405941041996	16	1405940866584	14	762	1405940866559	1405940866570	1	163840
13:10:42.277	175660	1405941042230	1405941042277	23	1405940866593	23	784	1405940866559	1405940866571	1	163840
13:10:42.527	175924	1405941042495	1405941042527	16	1405940866587	16	799	1405940866559	1405940866571	1	163840
13:10:42.792	176192	1405941042761	1405941042792	15	1405940866584	13	811	1405940866559	1405940866571	2	163840
13:10:43.058	176456	1405941043027	1405941043058	15	1405940866586	15	825	1405940866559	1405940866571	2	163840
13:10:43.323	176724	1405941043292	1405941043323	15	1405940866583	12	836	1405940866559	1405940866572	2	163840
13:10:43.589	176984	1405941043558	1405941043589	15	1405940866589	17	852	1405940866559	1405940866572	2	163840
13:10:43.855	177252	1405941043823	1405941043855	16	1405940866587	15	866	1405940866559	1405940866572	2	163840
13:10:44.120	177516	1405941044089	1405941044120	15	1405940866588	16	881	1405940866559	1405940866572	2	163840
13:10:44.386	177780	1405941044355	1405941044386	15	1405940866590	18	898	1405940866559	1405940866573	2	163840
13:10:44.651	178048	1405941044620	1405941044651	15	1405940866587	14	911	1405940866559	1405940866573	2	163840
