Time	TS	TMT	TMR	SeqExp	SeqRcv
13:34:43.673	2216	1405942483610	1405942483673	5	5
13:34:43.938	2480	1405942483876	1405942483938	6	6
13:34:44.203	2748	1405942484141	1405942484203	7	7
13:34:44.484	3012	1405942484406	1405942484484	8	8
13:34:44.734	3276	1405942484671	1405942484734	1	9
13:34:44.999	3540	1405942484936	1405942484999	0	0
13:34:45.264	3808	1405942485202	1405942485264	1	1
13:34:46.543	5092	1405942486497	1405942486543	2	3
13:34:46.559	5108	1405942486497	1405942486559	3	3
13:34:46.840	5372	1405942486762	1405942486840	4	4
13:34:47.089	5632	1405942487027	1405942487089	5	5
13:34:47.355	5900	1405942487292	1405942487355	6	6
13:34:47.620	6164	1405942487557	1405942487620	7	7
13:34:47.885	6432	1405942487823	1405942487885	8	8
13:34:48.150	6692	1405942488088	1405942488150	1	9
13:34:48.415	6956	1405942488353	1405942488415	0	0
13:34:48.681	7224	1405942488618	1405942488681	1	1
13:34:49.976	8516	1405942489913	1405942489976	2	3
13:34:49.991	8528	1405942489913	1405942489991	3	3
13:34:50.241	8784	1405942490178	1405942490241	4	4
13:34:50.506	9052	1405942490444	1405942490506	5	5
13:34:50.771	9312	1405942490709	1405942490771	6	6
13:34:51.036	9576	1405942490974	1405942491036	7	7
13:34:51.302	9844	1405942491239	1405942491302	8	8
13:34:51.582	10112	1405942491504	1405942491582	1	9
13:34:51.832	10376	1405942491770	1405942491832	0	0
13:34:52.097	10640	1405942492035	1405942492097	1	1
13:34:53.392	11932	1405942493330	1405942493392	2	3
13:34:53.392	11940	1405942493330	1405942493392	3	3
13:34:53.673	12204	1405942493595	1405942493673	4	4
13:34:53.923	12464	1405942493860	1405942493923	5	5
13:34:54.172	12732	1405942494125	1405942494172	6	6
13:34:54.469	12996	1405942494391	1405942494469	7	7
13:34:54.718	13260	1405942494656	1405942494718	8	8
13:34:54.999	13528	1405942494921	1405942494999	1	9
13:34:55.249	13792	1405942495186	1405942495249	0	0
13:34:55.514	14056	1405942495452	1405942495514	1	1
13:34:56.753	15344	1405942496703	1405942496753	2	3
13:34:56.769	15356	1405942496703	1405942496769	3	3
13:34:57.014	15620	1405942496954	1405942497014	4	4
13:34:57.256	15888	1405942497205	1405942497256	5	5
13:34:57.504	16140	1405942497456	1405942497504	6	6
13:34:57.780	24	1405942497707	1405942497780	7	7
13:34:58.006	288	1405942497958	1405942498006	8	8
13:34:58.264	552	1405942498209	1405942498264	1	9
13:34:58.518	816	1405942498461	1405942498518	0	0
13:34:58.763	1084	1405942498712	1405942498763	1	1
13:35:00.010	2388	1405942499965	1405942500010	2	3
13:35:00.042	2400	1405942499965	1405942500042	3	3
13:35:00.267	2660	1405942500216	1405942500267	4	4
13:35:00.525	2928	1405942500467	1405942500525	5	5
13:35:00.780	3192	1405942500718	1405942500780	6	6
13:35:01.043	3456	1405942500970	1405942501043	7	7
13:35:01.285	3724	1405942501222	1405942501285	8	8
13:35:01.527	3992	1405942501473	1405942501527	1	9
13:35:01.817	4260	1405942501724	1405942501817	0	0
13:35:02.043	4516	1405942501977	1405942502043	1	1
13:35:03.279	5816	1405942503229	1405942503279	2	3
13:35:03.294	5832	1405942503229	1405942503294	3	3
13:35:03.547	6092	1405942503481	1405942503547	4	4
13:35:03.781	6356	1405942503732	1405942503781	5	5
13:35:04.036	6620	1405942503984	1405942504036	6	6
13:35:04.282	6884	1405942504235	1405942504282	7	7
13:35:04.557	7152	1405942504486	1405942504557	8	8
13:35:04.787	7408	1405942504738	1405942504787	1	9
13:35:05.063	7676	1405942504990	1405942505063	0	0
13:35:05.302	7940	1405942505242	1405942505302	1	1
13:35:06.557	9244	1405942506496	1405942506557	2	3
13:35:06.572	9260	1405942506496	1405942506572	3	3
13:35:06.799	9516	1405942506747	1405942506799	4	4
13:35:07.043	9772	1405942506998	1405942507043	5	5
13:35:07.298	10044	1405942507249	1405942507298	6	6
13:35:07.570	10304	1405942507500	1405942507570	7	7
13:35:07.801	10572	1405942507751	1405942507801	8	8
13:35:08.058	10832	1405942508003	1405942508058	1	9
13:35:08.321	11096	1405942508255	1405942508321	0	0
13:35:08.558	11364	1405942508507	1405942508558	1	1
13:35:09.822	12672	1405942509760	1405942509822	2	3
13:35:09.822	12684	1405942509760	1405942509822	3	3
13:35:10.066	12944	1405942510012	1405942510066	4	4
13:35:10.324	13208	1405942510264	1405942510324	5	5
13:35:10.568	13472	1405942510515	1405942510568	6	6
13:35:10.823	13736	1405942510766	1405942510823	7	7
13:35:11.066	14000	1405942511017	1405942511066	8	8
13:35:11.320	14268	1405942511269	1405942511320	1	9
13:35:11.583	14528	1405942511520	1405942511583	0	0
13:35:11.822	14796	1405942511772	1405942511822	1	1
13:35:13.071	16100	1405942513025	1405942513071	2	3
13:35:13.086	16112	1405942513025	1405942513086	3	3
13:35:13.349	16372	1405942513277	1405942513349	4	4
13:35:13.588	256	1405942513528	1405942513588	5	5
13:35:13.834	520	1405942513779	1405942513834	6	6
13:35:14.089	784	1405942514030	1405942514089	7	7
13:35:14.336	1044	1405942514282	1405942514335	8	8
13:35:14.608	1316	1405942514533	1405942514608	1	9
13:35:14.834	1576	1405942514784	1405942514833	0	0
13:35:15.089	1848	1405942515035	1405942515089	1	1
13:35:16.333	3148	1405942516287	1405942516333	2	3
13:35:16.348	3160	1405942516287	1405942516348	3	3
13:35:16.595	3424	1405942516539	1405942516595	4	4
13:35:16.850	3692	1405942516790	1405942516850	5	5
13:35:17.093	3952	1405942517041	1405942517093	6	6
13:35:17.352	4220	1405942517292	1405942517351	7	7
13:35:17.593	4480	1405942517543	1405942517593	8	8
13:35:17.842	4744	1405942517794	1405942517842	1	9
13:35:18.113	5008	1405942518044	1405942518113	0	0
13:35:18.359	5272	1405942518296	1405942518359	1	1
13:35:19.590	6572	1405942519548	1405942519590	2	3
13:35:19.621	6588	1405942519548	1405942519621	3	3
13:35:19.854	6840	1405942519800	1405942519854	4	4
13:35:20.112	7108	1405942520052	1405942520112	5	5
13:35:20.354	7372	1405942520303	1405942520354	6	6
13:35:20.613	7636	1405942520554	1405942520613	7	7
13:35:20.869	7912	1405942520806	1405942520869	8	8
13:35:21.111	8168	1405942521057	1405942521111	1	9
13:35:21.366	8436	1405942521311	1405942521366	0	0
13:35:21.612	8700	1405942521562	1405942521612	1	1
13:35:22.919	9992	1405942522839	1405942522919	2	3
13:35:22.919	10004	1405942522839	1405942522919	3	3
13:35:23.173	10268	1405942523111	1405942523173	4	4
13:35:23.439	10532	1405942523376	1405942523439	5	5
13:35:23.720	10796	1405942523642	1405942523720	6	6
13:35:23.985	11064	1405942523907	1405942523985	7	7
13:35:24.234	11332	1405942524172	1405942524234	8	8
13:35:24.500	11592	1405942524437	1405942524500	1	9
13:35:24.765	11856	1405942524702	1405942524765	0	0
13:35:25.046	12120	1405942524968	1405942525046	1	1
13:35:26.309	13404	1405942526262	1405942526309	2	3
13:35:26.325	13420	1405942526262	1405942526325	3	3
13:35:26.606	13684	1405942526528	1405942526606	4	4
13:35:26.855	13948	1405942526793	1405942526855	5	5
13:35:27.121	14208	1405942527058	1405942527121	6	6
13:35:27.386	14476	1405942527323	1405942527386	7	7
13:35:27.651	14740	1405942527589	1405942527651	8	8
13:35:27.916	15004	1405942527854	1405942527916	1	9
13:35:28.197	15272	1405942528119	1405942528197	0	0
13:35:28.447	15536	1405942528384	1405942528447	1	1
13:35:29.757	436	1405942529679	1405942529757	2	3
13:35:29.757	456	1405942529679	1405942529757	3	3
13:35:30.007	712	1405942529944	1405942530007	4	4
13:35:30.272	980	1405942530210	1405942530272	5	5
13:35:30.553	1244	1405942530475	1405942530553	6	6
13:35:30.802	1508	1405942530740	1405942530802	7	7
13:35:31.068	1772	1405942531005	1405942531068	8	8
13:35:31.333	2040	1405942531270	1405942531333	1	9
13:35:31.598	2304	1405942531536	1405942531598	0	0
13:35:31.879	2572	1405942531801	1405942531879	1	1
13:35:33.143	3852	1405942533096	1405942533143	2	3
13:35:33.158	3864	1405942533096	1405942533158	3	3
13:35:33.423	4132	1405942533361	1405942533423	4	4
13:35:33.689	4392	1405942533626	1405942533689	5	5
13:35:33.954	4660	1405942533891	1405942533954	6	6
13:35:34.219	4932	1405942534157	1405942534219	7	7
13:35:34.469	5188	1405942534422	1405942534469	8	8
13:35:34.749	5456	1405942534687	1405942534749	1	9
13:35:35.015	5720	1405942534952	1405942535015	0	0
13:35:35.280	5984	1405942535218	1405942535280	1	1
13:35:36.559	7268	1405942536512	1405942536559	2	3
13:35:36.590	7280	1405942536512	1405942536590	3	3
13:35:36.840	7548	1405942536778	1405942536840	4	4
13:35:37.105	7812	1405942537043	1405942537105	5	5
13:35:37.370	8076	1405942537308	1405942537370	6	6
13:35:37.636	8340	1405942537573	1405942537636	7	7
13:35:37.901	8608	1405942537839	1405942537901	8	8
13:35:38.166	8872	1405942538104	1405942538166	1	9
13:35:38.431	9140	1405942538369	1405942538431	0	0
13:35:38.712	9404	1405942538634	1405942538712	1	1
13:35:40.023	10688	1405942539929	1405942540023	2	3
13:35:40.023	10700	1405942539929	1405942540023	3	3
13:35:40.257	10968	1405942540194	1405942540257	4	4
13:35:40.522	11228	1405942540459	1405942540522	5	5
13:35:40.787	11492	1405942540725	1405942540787	6	6
13:35:41.052	11756	1405942540990	1405942541052	7	7
13:35:41.333	12024	1405942541255	1405942541333	8	8
13:35:41.583	12288	1405942541520	1405942541583	1	9
13:35:41.848	12552	1405942541786	1405942541848	0	0
13:35:42.113	12820	1405942542051	1405942542113	1	1
13:35:43.408	14108	1405942543346	1405942543408	2	3
13:35:43.439	14120	1405942543346	1405942543439	3	3
13:35:43.673	14384	1405942543611	1405942543673	4	4
13:35:43.939	14644	1405942543876	1405942543939	5	5
13:35:44.204	14908	1405942544141	1405942544204	6	6
13:35:44.469	15172	1405942544407	1405942544469	7	7
13:35:44.750	15440	1405942544672	1405942544750	8	8
13:35:44.999	15704	1405942544937	1405942544999	1	9
13:35:45.265	15972	1405942545202	1405942545265	0	0
13:35:45.530	16232	1405942545467	1405942545530	1	1
13:35:46.840	1136	1405942546762	1405942546840	2	3
13:35:46.856	1148	1405942546762	1405942546856	3	3
13:35:47.090	1416	1405942547028	1405942547090	4	4
13:35:47.355	1680	1405942547293	1405942547355	5	5
13:35:47.620	1940	1405942547558	1405942547620	6	6
13:35:47.886	2208	1405942547823	1405942547886	7	7
13:35:48.151	2472	1405942548088	1405942548151	8	8
13:35:48.432	2736	1405942548354	1405942548432	1	9
13:35:48.666	3000	1405942548619	1405942548666	0	0
13:35:48.946	3268	1405942548884	1405942548946	1	1
13:35:50.241	4552	1405942550179	1405942550241	2	3
13:35:50.257	4568	1405942550179	1405942550257	3	3
13:35:50.507	4832	1405942550444	1405942550507	4	4
13:35:50.772	5096	1405942550709	1405942550772	5	5
13:35:51.068	5364	1405942550975	1405942551068	6	6
13:35:51.302	5628	1405942551240	1405942551302	7	7
13:35:51.583	5892	1405942551505	1405942551583	8	8
13:35:51.833	6156	1405942551770	1405942551833	1	9
13:35:52.082	6416	1405942552036	1405942552082	0	0
13:35:52.379	6684	1405942552301	1405942552379	1	1
13:35:53.674	7968	1405942553596	1405942553674	2	3
13:35:53.674	7984	1405942553596	1405942553674	3	3
13:35:53.923	8248	1405942553861	1405942553923	4	4
13:35:54.188	8512	1405942554126	1405942554188	5	5
13:35:54.454	8776	1405942554391	1405942554454	6	6
13:35:54.719	9040	1405942554656	1405942554719	7	7
13:35:55.000	9308	1405942554922	1405942555000	8	8
13:35:55.249	9572	1405942555187	1405942555249	1	9
13:35:55.515	9840	1405942555452	1405942555515	0	0
13:35:55.780	10104	1405942555717	1405942555780	1	1
13:35:57.075	11388	1405942557012	1405942557075	2	3
13:35:57.090	11400	1405942557012	1405942557090	3	3
13:35:57.340	11664	1405942557277	1405942557340	4	4
13:35:57.605	11928	1405942557543	1405942557605	5	5
13:35:57.870	12192	1405942557808	1405942557870	6	6
13:35:58.136	12456	1405942558073	1405942558136	7	7
