Time	TS	TMT	TMR	delay	offs	error	errorSum	zeroOffset	regOffsMs	phase	tsOffset
12:57:14.594	68964	1405940234563	1405940234594	15	1405940165614	25	4048	1405940165527	1405940165590	3	65536
12:57:14.860	69228	1405940234829	1405940234860	15	1405940165616	26	4073	1405940165527	1405940165590	3	65536
12:57:15.125	69492	1405940235094	1405940235125	15	1405940165617	27	4099	1405940165527	1405940165591	3	65536
12:57:15.391	69756	1405940235360	1405940235391	15	1405940165619	28	4126	1405940165527	1405940165591	1	65536
12:57:15.657	70028	1405940235625	1405940235657	16	1405940165613	22	4147	1405940165527	1405940165591	1	65536
12:57:15.922	70288	1405940235891	1405940235922	15	1405940165618	27	4173	1405940165527	1405940165592	1	65536
12:57:16.188	70556	1405940236157	1405940236188	15	1405940165616	24	4196	1405940165527	1405940165592	1	65536
12:57:16.453	70820	1405940236422	1405940236453	15	1405940165617	25	4220	1405940165527	1405940165592	1	65536
12:57:16.719	71084	1405940236688	1405940236719	15	1405940165619	27	4246	1405940165527	1405940165593	1	65536
12:57:16.985	71352	1405940236953	1405940236985	16	1405940165617	24	4269	1405940165527	1405940165593	1	65536
12:57:17.250	71616	1405940237219	1405940237250	15	1405940165618	25	4293	1405940165527	1405940165594	1	65536
12:57:17.516	71880	1405940237484	1405940237516	16	1405940165620	26	4318	1405940165527	1405940165594	1	65536
12:57:17.781	72144	1405940237750	1405940237781	15	1405940165621	27	4344	1405940165527	1405940165594	1	65536
12:57:18.047	72416	1405940238016	1405940238047	15	1405940165615	21	4364	1405940165527	1405940165595	1	65536
12:57:18.312	72676	1405940238281	1405940238312	15	1405940165620	25	4388	1405940165527	1405940165595	1	65536
12:57:18.578	72944	1405940238547	1405940238578	15	1405940165618	23	4410	1405940165527	1405940165595	1	65536
12:57:18.844	73208	1405940238812	1405940238844	16	1405940165620	25	4434	1405940165527	1405940165596	1	65536
12:57:19.109	73472	1405940239078	1405940239109	15	1405940165621	25	4458	1405940165527	1405940165596	1	65536
12:57:19.375	73736	1405940239344	1405940239375	15	1405940165623	27	4484	1405940165527	1405940165597	1	65536
12:57:19.640	74000	1405940239609	1405940239640	15	1405940165624	27	4510	1405940165527	1405940165597	1	65536
12:57:19.906	74268	1405940239875	1405940239906	15	1405940165622	25	4534	1405940165527	1405940165597	1	65536
12:57:20.172	74532	1405940240140	1405940240172	16	1405940165624	27	4560	1405940165527	1405940165598	1	65536
12:57:20.453	74796	1405940240406	1405940240453	23	1405940165633	35	4594	1405940165527	1405940165598	1	65536
12:57:20.703	75064	1405940240672	1405940240703	15	1405940165623	25	4618	1405940165527	1405940165599	1	65536
12:57:20.968	75328	1405940240937	1405940240968	15	1405940165624	25	4642	1405940165527	1405940165599	1	65536
12:57:21.234	75592	1405940241203	1405940241234	15	1405940165626	27	4668	1405940165527	1405940165599	1	65536
12:57:21.500	75860	1405940241468	1405940241500	16	1405940165624	25	4692	1405940165527	1405940165600	1	65536
12:57:21.765	76124	1405940241734	1405940241765	15	1405940165625	25	4716	1405940165527	1405940165600	1	65536
12:57:22.031	76392	1405940241999	1405940242031	16	1405940165623	23	4738	1405940165527	1405940165601	1	65536
12:57:22.296	76652	1405940242265	1405940242296	15	1405940165628	27	4764	1405940165527	1405940165601	1	65536
12:57:22.562	76920	1405940242531	1405940242562	15	1405940165626	25	4788	1405940165527	1405940165601	1	65536
12:57:22.827	77184	1405940242796	1405940242827	15	1405940165627	26	4813	1405940165527	1405940165602	1	65536
12:57:23.093	77448	1405940243062	1405940243093	15	1405940165629	27	4839	1405940165527	1405940165602	1	65536
12:57:23.359	77716	1405940243327	1405940243359	16	1405940165627	25	4863	1405940165527	1405940165602	1	65536
12:57:23.624	77980	1405940243593	1405940243624	15	1405940165628	26	4888	1405940165527	1405940165603	2	65536
12:57:23.890	78244	1405940243859	1405940243890	15	1405940165630	27	4914	1405940165527	1405940165603	2	65536
12:57:40.544	12956	1405940260512	1405940260544	16	1405940247572	3	2	1405940247569	1405940247569	2	0
12:57:40.809	13220	1405940260778	1405940260809	15	1405940247573	4	5	1405940247569	1405940247569	2	0
12:57:41.075	13484	1405940261044	1405940261075	15	1405940247575	6	10	1405940247569	1405940247569	2	0
12:57:41.340	13752	1405940261309	1405940261340	15	1405940247572	3	12	1405940247569	1405940247569	2	0
12:57:41.606	14016	1405940261575	1405940261606	15	1405940247574	5	16	1405940247569	1405940247569	2	0
12:57:41.872	14288	1405940261840	1405940261872	16	1405940247568	-1	14	1405940247569	1405940247569	2	0
12:57:42.137	14552	1405940262106	1405940262137	15	1405940247569	0	13	1405940247569	1405940247569	2	0
12:57:42.403	14812	1405940262372	1405940262403	15	1405940247575	6	18	1405940247569	1405940247569	2	0
12:57:42.668	15080	1405940262637	1405940262668	15	1405940247572	3	20	1405940247569	1405940247569	2	0
12:57:42.934	15340	1405940262903	1405940262934	15	1405940247578	9	28	1405940247569	1405940247569	2	0
12:57:43.200	15608	1405940263168	1405940263200	16	1405940247576	7	34	1405940247569	1405940247569	2	0
12:57:43.465	15872	1405940263434	1405940263465	15	1405940247577	8	41	1405940247569	1405940247569	2	0
12:57:43.731	16136	1405940263700	1405940263731	15	1405940247579	10	50	1405940247569	1405940247569	2	0
12:57:43.996	16404	1405940263965	1405940263996	15	1405940247576	7	56	1405940247569	1405940247569	3	16384
12:57:44.262	16668	1405940264231	1405940264262	15	1405940247578	9	64	1405940247569	1405940247570	3	16384
12:57:44.528	16932	1405940264496	1405940264528	16	1405940247580	10	73	1405940247569	1405940247570	3	16384
12:57:44.809	17200	1405940264762	1405940264809	23	1405940247585	15	87	1405940247569	1405940247570	3	16384
12:57:45.059	17464	1405940265027	1405940265059	16	1405940247579	9	95	1405940247569	1405940247570	3	16384
12:57:45.324	17728	1405940265293	1405940265324	15	1405940247580	10	104	1405940247569	1405940247570	3	16384
12:57:45.590	17996	1405940265559	1405940265590	15	1405940247578	8	111	1405940247569	1405940247570	3	16384
12:57:45.855	18260	1405940265824	1405940265855	15	1405940247579	9	119	1405940247569	1405940247570	3	16384
12:57:46.121	18524	1405940266090	1405940266121	15	1405940247581	11	129	1405940247569	1405940247571	3	16384
12:57:46.387	18788	1405940266355	1405940266387	16	1405940247583	12	140	1405940247569	1405940247571	3	16384
12:57:46.652	19056	1405940266621	1405940266652	15	1405940247580	9	148	1405940247569	1405940247571	3	16384
12:57:46.918	19320	1405940266887	1405940266918	15	1405940247582	11	158	1405940247569	1405940247571	3	16384
12:57:47.183	19584	1405940267152	1405940267183	15	1405940247583	12	169	1405940247569	1405940247571	3	16384
12:57:47.449	19852	1405940267418	1405940267449	15	1405940247581	10	178	1405940247569	1405940247571	3	16384
12:57:47.715	20116	1405940267683	1405940267715	16	1405940247583	12	189	1405940247569	1405940247571	3	16384
12:57:47.980	20380	1405940267949	1405940267980	15	1405940247584	13	201	1405940247569	1405940247572	3	16384
12:57:48.246	20644	1405940268215	1405940268246	15	1405940247586	14	214	1405940247569	1405940247572	1	16384
12:57:48.511	20912	1405940268480	1405940268511	15	1405940247583	11	224	1405940247569	1405940247572	1	16384
12:57:48.777	21176	1405940268746	1405940268777	15	1405940247585	13	236	1405940247569	1405940247572	1	16384
12:57:49.043	21444	1405940269011	1405940269043	16	1405940247583	11	246	1405940247569	1405940247572	1	16384
12:57:49.308	21708	1405940269277	1405940269308	15	1405940247584	12	257	1405940247569	1405940247573	1	16384
12:57:49.574	21972	1405940269542	1405940269574	16	1405940247586	13	269	1405940247569	1405940247573	1	16384
12:57:49.839	22236	1405940269808	1405940269839	15	1405940247587	14	282	1405940247569	1405940247573	1	16384
12:57:50.105	22504	1405940270074	1405940270105	15	1405940247585	12	293	1405940247569	1405940247573	1	16384
12:57:50.370	22768	1405940270339	1405940270370	15	1405940247586	13	305	1405940247569	1405940247573	1	16384
12:57:50.636	23036	1405940270605	1405940270636	15	1405940247584	11	315	1405940247569	1405940247573	1	16384
12:57:50.902	23300	1405940270870	1405940270902	16	1405940247586	13	327	1405940247569	1405940247574	1	16384
12:57:51.167	23564	1405940271136	1405940271167	15	1405940247587	13	339	1405940247569	1405940247574	1	16384
12:57:51.433	23832	1405940271402	1405940271433	15	1405940247585	11	349	1405940247569	1405940247574	1	16384
12:57:51.698	24092	1405940271667	1405940271698	15	1405940247590	16	364	1405940247569	1405940247574	1	16384
12:57:51.964	24360	1405940271933	1405940271964	15	1405940247588	14	377	1405940247569	1405940247574	1	16384
12:57:52.230	24624	1405940272198	1405940272230	16	1405940247590	16	392	1405940247569	1405940247575	1	16384
12:57:52.495	24888	1405940272464	1405940272495	15	1405940247591	16	407	1405940247569	1405940247575	1	16384
12:57:52.761	25156	1405940272729	1405940272761	16	1405940247589	14	420	1405940247569	1405940247575	1	16384
12:57:53.011	25420	1405940272995	1405940273011	8	1405940247583	8	427	1405940247569	1405940247575	1	16384
12:57:53.292	25684	1405940273261	1405940273292	15	1405940247592	17	443	1405940247569	1405940247575	1	16384
12:57:53.542	25948	1405940273526	1405940273542	8	1405940247586	11	453	1405940247569	1405940247576	1	16384
12:57:53.823	26216	1405940273792	1405940273823	15	1405940247591	15	467	1405940247569	1405940247576	1	16384
12:57:54.089	26480	1405940274057	1405940274089	16	1405940247593	17	483	1405940247569	1405940247576	1	16384
12:57:54.354	26744	1405940274323	1405940274354	15	1405940247594	18	500	1405940247569	1405940247576	1	16384
12:57:54.620	27012	1405940274589	1405940274620	15	1405940247592	16	515	1405940247569	1405940247577	1	16384
12:57:54.885	27276	1405940274854	1405940274885	15	1405940247593	16	530	1405940247569	1405940247577	1	16384
12:57:55.151	27548	1405940275120	1405940275151	15	1405940247587	10	539	1405940247569	1405940247577	1	16384
12:57:55.417	27808	1405940275385	1405940275417	16	1405940247593	16	554	1405940247569	1405940247577	1	16384
12:57:55.682	28072	1405940275651	1405940275682	15	1405940247594	17	570	1405940247569	1405940247577	1	16384
12:57:55.948	28336	1405940275917	1405940275948	15	1405940247596	19	588	1405940247569	1405940247578	1	16384
12:57:56.213	28600	1405940276182	1405940276213	15	1405940247597	19	606	1405940247569	1405940247578	1	16384
12:57:56.479	28868	1405940276448	1405940276479	15	1405940247595	17	622	1405940247569	1405940247578	2	16384
12:57:56.745	29132	1405940276713	1405940276745	16	1405940247597	19	640	1405940247569	1405940247579	2	16384
12:57:57.010	29400	1405940276979	1405940277010	15	1405940247594	15	654	1405940247569	1405940247579	2	16384
12:57:57.276	29664	1405940277244	1405940277276	16	1405940247596	17	670	1405940247569	1405940247579	2	16384
12:57:57.541	29928	1405940277510	1405940277541	15	1405940247597	18	687	1405940247569	1405940247579	2	16384
12:57:57.807	30192	1405940277776	1405940277807	15	1405940247599	20	706	1405940247569	1405940247580	2	16384
12:57:58.072	30460	1405940278041	1405940278072	15	1405940247596	16	721	1405940247569	1405940247580	2	16384
12:57:58.338	30724	1405940278307	1405940278338	15	1405940247598	18	738	1405940247569	1405940247580	2	16384
12:57:58.604	30992	1405940278572	1405940278604	16	1405940247596	16	753	1405940247569	1405940247580	2	16384
12:57:58.869	31256	1405940278838	1405940278869	15	1405940247597	17	769	1405940247569	1405940247581	2	16384
12:57:59.135	31520	1405940279104	1405940279135	15	1405940247599	18	786	1405940247569	1405940247581	2	16384
12:57:59.400	31784	1405940279369	1405940279400	15	1405940247600	19	804	1405940247569	1405940247581	2	16384
12:57:59.666	32048	1405940279635	1405940279666	15	1405940247602	21	824	1405940247569	1405940247581	2	16384
12:57:59.932	32316	1405940279900	1405940279932	16	1405940247600	19	842	1405940247569	1405940247582	2	16384
12:58:00.197	32580	1405940280166	1405940280197	15	1405940247601	19	860	1405940247569	1405940247582	2	16384
12:58:00.463	32848	1405940280432	1405940280463	15	1405940247599	17	876	1405940247569	1405940247582	3	32768
12:58:00.728	33112	1405940280697	1405940280728	15	1405940247600	18	893	1405940247569	1405940247582	3	32768
12:58:00.994	33376	1405940280963	1405940280994	15	1405940247602	20	912	1405940247569	1405940247583	3	32768
12:58:01.260	33640	1405940281228	1405940281260	16	1405940247604	21	932	1405940247569	1405940247583	3	32768
12:58:01.525	33908	1405940281494	1405940281525	15	1405940247601	18	949	1405940247569	1405940247583	3	32768
12:58:01.791	34172	1405940281759	1405940281791	16	1405940247603	20	968	1405940247569	1405940247584	3	32768
12:58:02.056	34436	1405940282025	1405940282056	15	1405940247604	20	987	1405940247569	1405940247584	3	32768
12:58:02.322	34704	1405940282291	1405940282322	15	1405940247602	18	1004	1405940247569	1405940247584	3	32768
12:58:02.587	34968	1405940282556	1405940282587	15	1405940247603	19	1022	1405940247569	1405940247584	3	32768
12:58:02.853	35236	1405940282822	1405940282853	15	1405940247601	17	1038	1405940247569	1405940247585	3	32768
12:58:12.899	12496	1405940292867	1405940292899	16	1405940280387	3	2	1405940280384	1405940280384	2	0
12:58:13.164	12760	1405940293133	1405940293164	15	1405940280388	4	5	1405940280384	1405940280384	2	0
12:58:13.414	13024	1405940293398	1405940293414	8	1405940280382	-2	2	1405940280384	1405940280384	2	0
12:58:13.695	13292	1405940293664	1405940293695	15	1405940280387	3	4	1405940280384	1405940280384	2	0
12:58:13.961	13556	1405940293930	1405940293961	15	1405940280389	5	8	1405940280384	1405940280384	2	0
12:58:14.226	13820	1405940294195	1405940294226	15	1405940280390	6	13	1405940280384	1405940280384	2	0
12:58:14.492	14088	1405940294461	1405940294492	15	1405940280388	4	16	1405940280384	1405940280384	2	0
12:58:14.758	14352	1405940294726	1405940294742	8	1405940280382	-2	13	1405940280384	1405940280384	2	0
12:58:15.023	14616	1405940294992	1405940295023	15	1405940280391	7	19	1405940280384	1405940280384	2	0
12:58:15.289	14884	1405940295258	1405940295289	15	1405940280389	5	23	1405940280384	1405940280384	2	0
12:58:15.554	15148	1405940295523	1405940295554	15	1405940280390	6	28	1405940280384	1405940280384	2	0
12:58:15.820	15412	1405940295789	1405940295820	15	1405940280392	8	35	1405940280384	1405940280384	2	0
12:58:16.070	15676	1405940296054	1405940296070	8	1405940280386	2	36	1405940280384	1405940280384	2	0
12:58:16.336	15944	1405940296320	1405940296336	8	1405940280384	0	35	1405940280384	1405940280384	2	0
12:58:16.601	16208	1405940296586	1405940296601	7	1405940280385	1	35	1405940280384	1405940280384	2	0
12:58:16.882	16472	1405940296851	1405940296882	15	1405940280394	10	44	1405940280384	1405940280384	3	16384
12:58:17.148	16740	1405940297117	1405940297148	15	1405940280392	8	51	1405940280384	1405940280384	3	16384
12:58:17.414	17004	1405940297382	1405940297414	16	1405940280394	10	60	1405940280384	1405940280384	3	16384
12:58:17.679	17268	1405940297648	1405940297679	15	1405940280395	11	70	1405940280384	1405940280385	3	16384
12:58:17.945	17532	1405940297913	1405940297945	16	1405940280397	12	81	1405940280384	1405940280385	3	16384
12:58:18.210	17800	1405940298179	1405940298210	15	1405940280394	9	89	1405940280384	1405940280385	3	16384
12:58:18.476	18064	1405940298445	1405940298476	15	1405940280396	11	99	1405940280384	1405940280385	3	16384
12:58:18.741	18332	1405940298710	1405940298741	15	1405940280393	8	106	1405940280384	1405940280385	3	16384
12:58:19.007	18596	1405940298976	1405940299007	15	1405940280395	10	115	1405940280384	1405940280385	3	16384
12:58:19.273	18860	1405940299241	1405940299273	16	1405940280397	12	126	1405940280384	1405940280385	3	16384
12:58:19.538	19124	1405940299507	1405940299538	15	1405940280398	13	138	1405940280384	1405940280386	3	16384
12:58:19.804	19392	1405940299773	1405940299804	15	1405940280396	10	147	1405940280384	1405940280386	3	16384
12:58:20.069	19656	1405940300038	1405940300069	15	1405940280397	11	157	1405940280384	1405940280386	3	16384
12:58:20.335	19920	1405940300304	1405940300335	15	1405940280399	13	169	1405940280384	1405940280386	3	16384
12:58:20.601	20188	1405940300569	1405940300601	16	1405940280397	11	179	1405940280384	1405940280386	3	16384
12:58:20.866	20452	1405940300835	1405940300866	15	1405940280398	12	190	1405940280384	1405940280386	3	16384
12:58:21.132	20716	1405940301100	1405940301132	16	1405940280400	14	203	1405940280384	1405940280387	1	16384
12:58:21.397	20980	1405940301366	1405940301397	15	1405940280401	14	216	1405940280384	1405940280387	1	16384
12:58:21.663	21248	1405940301632	1405940301663	15	1405940280399	12	227	1405940280384	1405940280387	1	16384
12:58:21.929	21512	1405940301897	1405940301929	16	1405940280401	14	240	1405940280384	1405940280387	1	16384
12:58:22.194	21776	1405940302163	1405940302194	15	1405940280402	15	254	1405940280384	1405940280387	1	16384
12:58:22.460	22044	1405940302428	1405940302460	16	1405940280400	13	266	1405940280384	1405940280388	1	16384
12:58:22.725	22308	1405940302694	1405940302725	15	1405940280401	13	278	1405940280384	1405940280388	1	16384
12:58:22.991	22572	1405940302960	1405940302991	15	1405940280403	15	292	1405940280384	1405940280388	1	16384
12:58:23.272	22836	1405940303225	1405940303272	23	1405940280412	24	315	1405940280384	1405940280388	1	16384
12:58:23.522	23104	1405940303491	1405940303522	15	1405940280402	14	328	1405940280384	1405940280389	1	16384
12:58:23.788	23368	1405940303756	1405940303788	16	1405940280404	15	342	1405940280384	1405940280389	1	16384
12:58:24.053	23636	1405940304022	1405940304053	15	1405940280401	12	353	1405940280384	1405940280389	1	16384
12:58:24.319	23900	1405940304288	1405940304319	15	1405940280403	14	366	1405940280384	1405940280389	1	16384
12:58:24.584	24164	1405940304553	1405940304584	15	1405940280404	15	380	1405940280384	1405940280389	1	16384
12:58:24.834	24428	1405940304819	1405940304834	7	1405940280398	9	388	1405940280384	1405940280390	1	16384
12:58:25.116	24696	1405940305084	1405940305116	16	1405940280404	14	401	1405940280384	1405940280390	1	16384
12:58:25.381	24960	1405940305350	1405940305381	15	1405940280405	15	415	1405940280384	1405940280390	1	16384
12:58:25.647	25224	1405940305615	1405940305647	16	1405940280407	17	431	1405940280384	1405940280390	1	16384
12:58:25.912	25492	1405940305881	1405940305912	15	1405940280404	14	444	1405940280384	1405940280390	1	16384
12:58:26.178	25760	1405940306147	1405940306178	15	1405940280402	12	455	1405940280384	1405940280391	1	16384
12:58:26.428	26020	1405940306412	1405940306428	8	1405940280400	9	463	1405940280384	1405940280391	1	16384
12:58:26.709	26288	1405940306678	1405940306709	15	1405940280405	14	476	1405940280384	1405940280391	1	16384
12:58:26.975	26552	1405940306943	1405940306975	16	1405940280407	16	491	1405940280384	1405940280391	1	16384
