Time	TS	TMT	TMR	SeqExp	SeqRcv
12:57:11.407	244	1405940231376	1405940231407	7	7
12:57:11.673	512	1405940231642	1405940231673	8	8
12:57:11.938	780	1405940231907	1405940231938	1	9
12:57:12.204	1040	1405940232173	1405940232204	0	0
12:57:12.470	1304	1405940232438	1405940232470	1	1
12:57:12.735	1572	1405940232704	1405940232735	2	2
12:57:13.001	1836	1405940232969	1405940233001	3	3
12:57:13.266	2108	1405940233235	1405940233266	4	4
12:57:13.532	2364	1405940233501	1405940233532	5	5
12:57:13.797	2632	1405940233766	1405940233797	6	6
12:57:14.063	2908	1405940234032	1405940234063	7	7
12:57:14.329	3160	1405940234297	1405940234329	8	8
12:57:14.594	3428	1405940234563	1405940234594	1	9
12:57:14.860	3692	1405940234829	1405940234860	0	0
12:57:15.125	3956	1405940235094	1405940235125	1	1
12:57:15.391	4220	1405940235360	1405940235391	2	2
12:57:15.657	4492	1405940235625	1405940235657	3	3
12:57:15.922	4752	1405940235891	1405940235922	4	4
12:57:16.188	5020	1405940236157	1405940236188	5	5
12:57:16.453	5284	1405940236422	1405940236453	6	6
12:57:16.719	5548	1405940236688	1405940236719	7	7
12:57:16.985	5816	1405940236953	1405940236985	8	8
12:57:17.250	6080	1405940237219	1405940237250	1	9
12:57:17.516	6344	1405940237484	1405940237516	0	0
12:57:17.781	6608	1405940237750	1405940237781	1	1
12:57:18.047	6880	1405940238016	1405940238047	2	2
12:57:18.312	7140	1405940238281	1405940238312	3	3
12:57:18.578	7408	1405940238547	1405940238578	4	4
12:57:18.844	7672	1405940238812	1405940238844	5	5
12:57:19.109	7936	1405940239078	1405940239109	6	6
12:57:19.375	8200	1405940239344	1405940239375	7	7
12:57:19.640	8464	1405940239609	1405940239640	8	8
12:57:19.906	8732	1405940239875	1405940239906	1	9
12:57:20.172	8996	1405940240140	1405940240172	0	0
12:57:20.453	9260	1405940240406	1405940240453	1	1
12:57:20.703	9528	1405940240672	1405940240703	2	2
12:57:20.968	9792	1405940240937	1405940240968	3	3
12:57:21.234	10056	1405940241203	1405940241234	4	4
12:57:21.500	10324	1405940241468	1405940241500	5	5
12:57:21.765	10588	1405940241734	1405940241765	6	6
12:57:22.031	10856	1405940241999	1405940242031	7	7
12:57:22.296	11116	1405940242265	1405940242296	8	8
12:57:22.562	11384	1405940242531	1405940242562	1	9
12:57:22.827	11648	1405940242796	1405940242827	0	0
12:57:23.093	11912	1405940243062	1405940243093	1	1
12:57:23.359	12180	1405940243327	1405940243359	2	2
12:57:23.624	12444	1405940243593	1405940243624	3	3
12:57:23.890	12708	1405940243859	1405940243890	4	4
12:57:37.622	10056	1405940257591	1405940257622	5	5
12:57:37.888	10304	1405940257857	1405940257888	6	6
12:57:38.153	10568	1405940258122	1405940258153	7	7
12:57:38.419	10840	1405940258388	1405940258419	8	8
12:57:38.685	11100	1405940258653	1405940258685	1	9
12:57:38.950	11364	1405940258919	1405940258950	0	0
12:57:39.216	11628	1405940259185	1405940259216	1	1
12:57:39.481	11896	1405940259450	1405940259481	2	2
12:57:39.747	12160	1405940259716	1405940259747	3	3
12:57:40.013	12424	1405940259981	1405940260013	4	4
12:57:40.278	12692	1405940260247	1405940260278	5	5
12:57:40.544	12956	1405940260512	1405940260544	6	6
12:57:40.809	13220	1405940260778	1405940260809	7	7
12:57:41.075	13484	1405940261044	1405940261075	8	8
12:57:41.340	13752	1405940261309	1405940261340	1	9
12:57:41.606	14016	1405940261575	1405940261606	0	0
12:57:41.872	14288	1405940261840	1405940261872	1	1
12:57:42.137	14552	1405940262106	1405940262137	2	2
12:57:42.403	14812	1405940262372	1405940262403	3	3
12:57:42.668	15080	1405940262637	1405940262668	4	4
12:57:42.934	15340	1405940262903	1405940262934	5	5
12:57:43.200	15608	1405940263168	1405940263200	6	6
12:57:43.465	15872	1405940263434	1405940263465	7	7
12:57:43.731	16136	1405940263700	1405940263731	8	8
12:57:43.996	20	1405940263965	1405940263996	1	9
12:57:44.262	284	1405940264231	1405940264262	0	0
12:57:44.528	548	1405940264496	1405940264528	1	1
12:57:44.809	816	1405940264762	1405940264809	2	2
12:57:45.059	1080	1405940265027	1405940265059	3	3
12:57:45.324	1344	1405940265293	1405940265324	4	4
12:57:45.590	1612	1405940265559	1405940265590	5	5
12:57:45.855	1876	1405940265824	1405940265855	6	6
12:57:46.121	2140	1405940266090	1405940266121	7	7
12:57:46.387	2404	1405940266355	1405940266387	8	8
12:57:46.652	2672	1405940266621	1405940266652	1	9
12:57:46.918	2936	1405940266887	1405940266918	0	0
12:57:47.183	3200	1405940267152	1405940267183	1	1
12:57:47.449	3468	1405940267418	1405940267449	2	2
12:57:47.715	3732	1405940267683	1405940267715	3	3
12:57:47.980	3996	1405940267949	1405940267980	4	4
12:57:48.246	4260	1405940268215	1405940268246	5	5
12:57:48.511	4528	1405940268480	1405940268511	6	6
12:57:48.777	4792	1405940268746	1405940268777	7	7
12:57:49.043	5060	1405940269011	1405940269043	8	8
12:57:49.308	5324	1405940269277	1405940269308	1	9
12:57:49.574	5588	1405940269542	1405940269574	0	0
12:57:49.839	5852	1405940269808	1405940269839	1	1
12:57:50.105	6120	1405940270074	1405940270105	2	2
12:57:50.370	6384	1405940270339	1405940270370	3	3
12:57:50.636	6652	1405940270605	1405940270636	4	4
12:57:50.902	6916	1405940270870	1405940270902	5	5
12:57:51.167	7180	1405940271136	1405940271167	6	6
12:57:51.433	7448	1405940271402	1405940271433	7	7
12:57:51.698	7708	1405940271667	1405940271698	8	8
12:57:51.964	7976	1405940271933	1405940271964	1	9
12:57:52.230	8240	1405940272198	1405940272230	0	0
12:57:52.495	8504	1405940272464	1405940272495	1	1
12:57:52.761	8772	1405940272729	1405940272761	2	2
12:57:53.011	9036	1405940272995	1405940273011	3	3
12:57:53.292	9300	1405940273261	1405940273292	4	4
12:57:53.542	9564	1405940273526	1405940273542	5	5
12:57:53.823	9832	1405940273792	1405940273823	6	6
12:57:54.089	10096	1405940274057	1405940274089	7	7
12:57:54.354	10360	1405940274323	1405940274354	8	8
12:57:54.620	10628	1405940274589	1405940274620	1	9
12:57:54.885	10892	1405940274854	1405940274885	0	0
12:57:55.151	11164	1405940275120	1405940275151	1	1
12:57:55.417	11424	1405940275385	1405940275417	2	2
12:57:55.682	11688	1405940275651	1405940275682	3	3
12:57:55.948	11952	1405940275917	1405940275948	4	4
12:57:56.213	12216	1405940276182	1405940276213	5	5
12:57:56.479	12484	1405940276448	1405940276479	6	6
12:57:56.745	12748	1405940276713	1405940276745	7	7
12:57:57.010	13016	1405940276979	1405940277010	8	8
12:57:57.276	13280	1405940277244	1405940277276	1	9
12:57:57.541	13544	1405940277510	1405940277541	0	0
12:57:57.807	13808	1405940277776	1405940277807	1	1
12:57:58.072	14076	1405940278041	1405940278072	2	2
12:57:58.338	14340	1405940278307	1405940278338	3	3
12:57:58.604	14608	1405940278572	1405940278604	4	4
12:57:58.869	14872	1405940278838	1405940278869	5	5
12:57:59.135	15136	1405940279104	1405940279135	6	6
12:57:59.400	15400	1405940279369	1405940279400	7	7
12:57:59.666	15664	1405940279635	1405940279666	8	8
12:57:59.932	15932	1405940279900	1405940279932	1	9
12:58:00.197	16196	1405940280166	1405940280197	0	0
12:58:00.463	80	1405940280432	1405940280463	1	1
12:58:00.728	344	1405940280697	1405940280728	2	2
12:58:00.994	608	1405940280963	1405940280994	3	3
12:58:01.260	872	1405940281228	1405940281260	4	4
12:58:01.525	1140	1405940281494	1405940281525	5	5
12:58:01.791	1404	1405940281759	1405940281791	6	6
12:58:02.056	1668	1405940282025	1405940282056	7	7
12:58:02.322	1936	1405940282291	1405940282322	8	8
12:58:02.587	2200	1405940282556	1405940282587	1	9
12:58:02.853	2468	1405940282822	1405940282853	0	0
12:58:09.977	9592	1405940289946	1405940289977	1	1
12:58:10.243	9844	1405940290211	1405940290243	2	2
12:58:10.508	10108	1405940290477	1405940290508	3	3
12:58:10.774	10376	1405940290743	1405940290774	4	4
12:58:11.039	10640	1405940291008	1405940291039	5	5
12:58:11.305	10904	1405940291274	1405940291305	6	6
12:58:11.571	11168	1405940291539	1405940291571	7	7
12:58:11.836	11436	1405940291805	1405940291836	8	8
12:58:12.102	11704	1405940292071	1405940292102	1	9
12:58:12.367	11964	1405940292336	1405940292367	0	0
12:58:12.633	12232	1405940292602	1405940292633	1	1
12:58:12.899	12496	1405940292867	1405940292899	2	2
12:58:13.164	12760	1405940293133	1405940293164	3	3
12:58:13.414	13024	1405940293398	1405940293414	4	4
12:58:13.695	13292	1405940293664	1405940293695	5	5
12:58:13.961	13556	1405940293930	1405940293961	6	6
12:58:14.226	13820	1405940294195	1405940294226	7	7
12:58:14.492	14088	1405940294461	1405940294492	8	8
12:58:14.758	14352	1405940294726	1405940294742	1	9
12:58:15.023	14616	1405940294992	1405940295023	0	0
12:58:15.289	14884	1405940295258	1405940295289	1	1
12:58:15.554	15148	1405940295523	1405940295554	2	2
12:58:15.820	15412	1405940295789	1405940295820	3	3
12:58:16.070	15676	1405940296054	1405940296070	4	4
12:58:16.336	15944	1405940296320	1405940296336	5	5
12:58:16.601	16208	1405940296586	1405940296601	6	6
12:58:16.882	88	1405940296851	1405940296882	7	7
12:58:17.148	356	1405940297117	1405940297148	8	8
12:58:17.414	620	1405940297382	1405940297414	1	9
12:58:17.679	884	1405940297648	1405940297679	0	0
12:58:17.945	1148	1405940297913	1405940297945	1	1
12:58:18.210	1416	1405940298179	1405940298210	2	2
12:58:18.476	1680	1405940298445	1405940298476	3	3
12:58:18.741	1948	1405940298710	1405940298741	4	4
12:58:19.007	2212	1405940298976	1405940299007	5	5
12:58:19.273	2476	1405940299241	1405940299273	6	6
12:58:19.538	2740	1405940299507	1405940299538	7	7
12:58:19.804	3008	1405940299773	1405940299804	8	8
12:58:20.069	3272	1405940300038	1405940300069	1	9
12:58:20.335	3536	1405940300304	1405940300335	0	0
12:58:20.601	3804	1405940300569	1405940300601	1	1
12:58:20.866	4068	1405940300835	1405940300866	2	2
12:58:21.132	4332	1405940301100	1405940301132	3	3
12:58:21.397	4596	1405940301366	1405940301397	4	4
12:58:21.663	4864	1405940301632	1405940301663	5	5
12:58:21.929	5128	1405940301897	1405940301929	6	6
12:58:22.194	5392	1405940302163	1405940302194	7	7
12:58:22.460	5660	1405940302428	1405940302460	8	8
12:58:22.725	5924	1405940302694	1405940302725	1	9
12:58:22.991	6188	1405940302960	1405940302991	0	0
12:58:23.272	6452	1405940303225	1405940303272	1	1
12:58:23.522	6720	1405940303491	1405940303522	2	2
12:58:23.788	6984	1405940303756	1405940303788	3	3
12:58:24.053	7252	1405940304022	1405940304053	4	4
12:58:24.319	7516	1405940304288	1405940304319	5	5
12:58:24.584	7780	1405940304553	1405940304584	6	6
12:58:24.834	8044	1405940304819	1405940304834	7	7
12:58:25.116	8312	1405940305084	1405940305116	8	8
12:58:25.381	8576	1405940305350	1405940305381	1	9
12:58:25.647	8840	1405940305615	1405940305647	0	0
12:58:25.912	9108	1405940305881	1405940305912	1	1
12:58:26.178	9376	1405940306147	1405940306178	2	2
12:58:26.428	9636	1405940306412	1405940306428	3	3
12:58:26.709	9904	1405940306678	1405940306709	4	4
12:58:26.975	10168	1405940306943	1405940306975	5	5
12:58:27.240	10432	1405940307209	1405940307240	6	6
12:58:27.506	10700	1405940307474	1405940307506	7	7
12:58:27.771	10964	1405940307740	1405940307771	8	8
12:58:28.036	11228	1405940308005	1405940308036	1	9
12:58:28.302	11492	1405940308270	1405940308302	0	0
12:58:28.567	11760	1405940308536	1405940308567	1	1
12:58:28.832	12024	1405940308801	1405940308832	2	2
12:58:29.098	12288	1405940309066	1405940309098	3	3
12:58:29.347	12552	1405940309332	1405940309347	4	4
12:58:29.628	12820	1405940309597	1405940309628	5	5
12:58:29.894	13084	1405940309863	1405940309894	6	6
12:58:30.159	13352	1405940310128	1405940310159	7	7
12:58:30.400	13604	1405940310370	1405940310400	8	8
12:58:30.650	13852	1405940310620	1405940310650	1	9
12:58:30.918	14108	1405940310887	1405940310918	0	0
12:58:31.183	14372	1405940311152	1405940311183	1	1
12:58:31.449	14640	1405940311417	1405940311449	2	2
12:58:31.714	14904	1405940311683	1405940311714	3	3
12:58:31.979	15168	1405940311948	1405940311979	4	4
12:58:32.245	15436	1405940312213	1405940312245	5	5
12:58:32.510	15700	1405940312479	1405940312510	6	6
12:58:32.775	15964	1405940312744	1405940312775	7	7
12:58:33.041	16232	1405940313009	1405940313041	8	8
12:58:33.306	112	1405940313275	1405940313306	1	9
12:58:33.571	376	1405940313540	1405940313571	0	0
12:58:33.837	648	1405940313805	1405940313837	1	1
12:58:34.102	908	1405940314071	1405940314102	2	2
12:58:34.367	1172	1405940314336	1405940314367	3	3
12:58:34.633	1440	1405940314601	1405940314633	4	4
12:58:34.898	1704	1405940314867	1405940314898	5	5
12:58:35.148	1968	1405940315132	1405940315148	6	6
12:58:35.429	2232	1405940315397	1405940315429	7	7
12:58:35.678	2496	1405940315663	1405940315678	8	8
12:58:35.959	2764	1405940315928	1405940315959	1	9
12:58:36.225	3028	1405940316193	1405940316225	0	0
12:58:36.490	3296	1405940316459	1405940316490	1	1
12:58:36.755	3560	1405940316724	1405940316755	2	2
12:58:37.021	3824	1405940316989	1405940317021	3	3
12:58:37.286	4088	1405940317255	1405940317286	4	4
12:58:37.551	4356	1405940317520	1405940317551	5	5
12:58:37.817	4620	1405940317785	1405940317817	6	6
12:58:38.082	4884	1405940318051	1405940318082	7	7
12:58:38.347	5148	1405940318316	1405940318347	8	8
12:58:38.613	5416	1405940318581	1405940318613	1	9
12:58:38.878	5680	1405940318847	1405940318878	0	0
12:58:39.143	5948	1405940319112	1405940319143	1	1
12:58:39.409	6216	1405940319378	1405940319409	2	2
12:58:39.674	6476	1405940319643	1405940319674	3	3
12:58:39.939	6744	1405940319908	1405940319939	4	4
12:58:40.205	7008	1405940320174	1405940320205	5	5
12:58:40.470	7272	1405940320439	1405940320470	6	6
12:58:40.735	7536	1405940320704	1405940320735	7	7
12:58:41.001	7804	1405940320970	1405940321001	8	8
12:58:41.266	8068	1405940321235	1405940321266	1	9
12:58:41.531	8332	1405940321500	1405940321531	0	0
12:58:41.797	8600	1405940321766	1405940321797	1	1
12:58:42.062	8864	1405940322031	1405940322062	2	2
12:58:42.327	9128	1405940322296	1405940322327	3	3
12:58:42.593	9392	1405940322562	1405940322593	4	4
12:58:42.858	9656	1405940322827	1405940322858	5	5
12:58:43.123	9924	1405940323092	1405940323123	6	6
12:58:43.389	10188	1405940323358	1405940323389	7	7
12:58:43.654	10456	1405940323623	1405940323654	8	8
12:58:43.919	10720	1405940323888	1405940323919	1	9
12:58:44.185	10988	1405940324154	1405940324185	0	0
12:58:44.450	11248	1405940324419	1405940324450	1	1
12:58:44.716	11516	1405940324684	1405940324716	2	2
12:58:44.981	11780	1405940324950	1405940324981	3	3
12:58:45.246	12044	1405940325215	1405940325246	4	4
12:58:45.512	12308	1405940325480	1405940325512	5	5
12:58:45.777	12576	1405940325746	1405940325777	6	6
12:58:46.042	12840	1405940326011	1405940326042	7	7
12:58:46.308	13108	1405940326276	1405940326308	8	8
12:58:46.573	13372	1405940326542	1405940326573	1	9
12:58:46.838	13636	1405940326807	1405940326838	0	0
12:58:47.104	13900	1405940327072	1405940327104	1	1
12:58:47.369	14168	1405940327338	1405940327369	2	2
12:58:47.634	14432	1405940327603	1405940327634	3	3
12:58:47.900	14696	1405940327868	1405940327900	4	4
12:58:48.165	14964	1405940328134	1405940328165	5	5
12:58:48.430	15228	1405940328399	1405940328430	6	6
12:58:48.696	15492	1405940328664	1405940328696	7	7
12:58:48.961	15760	1405940328930	1405940328961	8	8
12:58:49.226	16028	1405940329195	1405940329226	1	9
12:58:49.492	16288	1405940329460	1405940329492	0	0
12:58:49.757	172	1405940329726	1405940329757	1	1
12:58:50.022	436	1405940329991	1405940330022	2	2
12:58:50.288	700	1405940330256	1405940330288	3	3
12:58:50.553	964	1405940330522	1405940330553	4	4
12:58:50.818	1232	1405940330787	1405940330818	5	5
12:58:51.084	1496	1405940331052	1405940331084	6	6
12:58:51.349	1760	1405940331318	1405940331349	7	7
12:58:51.614	2032	1405940331583	1405940331614	8	8
12:58:51.880	2292	1405940331848	1405940331880	1	9
12:58:52.129	2556	1405940332114	1405940332129	0	0
12:58:52.410	2828	1405940332379	1405940332410	1	1
12:58:52.676	3088	1405940332644	1405940332676	2	2
12:58:52.941	3352	1405940332910	1405940332941	3	3
12:58:53.191	3616	1405940333175	1405940333191	4	4
12:58:53.472	3884	1405940333441	1405940333472	5	5
12:58:53.737	4152	1405940333706	1405940333737	6	6
12:58:54.002	4412	1405940333971	1405940334002	7	7
12:58:54.268	4680	1405940334237	1405940334268	8	8
12:58:54.533	4948	1405940334502	1405940334533	1	9
12:58:54.798	5216	1405940334767	1405940334798	0	0
12:58:55.049	5460	1405940335018	1405940335049	1	1
12:58:55.314	5724	1405940335283	1405940335314	2	2
12:58:55.580	5988	1405940335549	1405940335580	3	3
12:58:55.830	6256	1405940335814	1405940335830	4	4
12:58:56.111	6520	1405940336079	1405940336111	5	5
12:58:56.376	6784	1405940336345	1405940336376	6	6
12:58:56.641	7056	1405940336610	1405940336641	7	7
12:58:56.907	7316	1405940336875	1405940336907	8	8
12:58:57.172	7580	1405940337141	1405940337172	1	9
12:58:57.437	7844	1405940337406	1405940337437	0	0
12:58:57.703	8112	1405940337671	1405940337703	1	1
12:58:57.968	8376	1405940337937	1405940337968	2	2
12:58:58.233	8644	1405940338202	1405940338233	3	3
12:58:58.483	8908	1405940338467	1405940338483	4	4
12:58:58.764	9172	1405940338733	1405940338764	5	5
12:58:59.029	9436	1405940338998	1405940339029	6	6
12:58:59.279	9704	1405940339263	1405940339279	7	7
12:58:59.560	9968	1405940339529	1405940339560	8	8
12:58:59.825	10240	1405940339794	1405940339825	1	9
12:59:00.091	10504	1405940340059	1405940340091	0	0
12:59:00.356	10764	1405940340325	1405940340356	1	1
12:59:00.606	11028	1405940340590	1405940340606	2	2
12:59:00.887	11292	1405940340855	1405940340887	3	3
12:59:01.139	11548	1405940341108	1405940341139	4	4
12:59:01.405	11812	1405940341373	1405940341405	5	5
12:59:01.670	12076	1405940341639	1405940341670	6	6
12:59:01.935	12344	1405940341904	1405940341935	7	7
12:59:02.201	12608	1405940342169	1405940342201	8	8
12:59:02.466	12872	1405940342435	1405940342466	1	9
12:59:02.731	13136	1405940342700	1405940342731	0	0
12:59:02.997	13404	1405940342966	1405940342997	1	1
12:59:03.262	13668	1405940343231	1405940343262	2	2
12:59:03.527	13936	1405940343496	1405940343527	3	3
12:59:03.793	14200	1405940343762	1405940343793	4	4
12:59:04.058	14464	1405940344027	1405940344058	5	5
12:59:04.323	14728	1405940344292	1405940344323	6	6
12:59:04.589	14992	1405940344558	1405940344589	7	7
12:59:04.854	15260	1405940344823	1405940344854	8	8
12:59:05.119	15528	1405940345088	1405940345119	1	9
12:59:05.385	15788	1405940345354	1405940345385	0	0
12:59:05.650	16056	1405940345619	1405940345650	1	1
12:59:05.915	16320	1405940345884	1405940345915	2	2
12:59:06.181	208	1405940346150	1405940346181	3	3
12:59:06.555	476	1405940346415	1405940346555	4	4
12:59:06.743	764	1405940346696	1405940346743	5	5
12:59:06.992	1012	1405940346961	1405940346992	6	6
12:59:07.258	1280	1405940347227	1405940347258	7	7
12:59:07.523	1544	1405940347492	1405940347523	8	8
12:59:07.788	1812	1405940347757	1405940347788	1	9
12:59:08.038	2072	1405940348023	1405940348038	0	0
12:59:08.319	2340	1405940348288	1405940348319	1	1
12:59:08.584	2604	1405940348553	1405940348584	2	2
12:59:08.850	2868	1405940348819	1405940348850	3	3
12:59:09.115	3136	1405940349084	1405940349115	4	4
12:59:09.380	3400	1405940349349	1405940349380	5	5
12:59:09.630	3664	1405940349615	1405940349630	6	6
12:59:09.911	3928	1405940349880	1405940349911	7	7
12:59:10.176	4196	1405940350145	1405940350176	8	8
12:59:10.442	4460	1405940350411	1405940350442	1	9
12:59:10.707	4724	1405940350676	1405940350707	0	0
12:59:10.973	4988	1405940350941	1405940350973	1	1
12:59:11.238	5256	1405940351207	1405940351238	2	2
12:59:11.503	5524	1405940351472	1405940351503	3	3
12:59:11.800	5824	1405940351737	1405940351800	4	4
12:59:12.034	6052	1405940352003	1405940352034	5	5
12:59:12.299	6316	1405940352268	1405940352299	6	6
12:59:12.565	6580	1405940352533	1405940352565	7	7
12:59:12.830	6848	1405940352799	1405940352830	8	8
12:59:13.095	7112	1405940353064	1405940353095	1	9
12:59:13.345	7380	1405940353329	1405940353345	0	0
12:59:13.626	7644	1405940353595	1405940353626	1	1
12:59:13.891	7908	1405940353860	1405940353891	2	2
12:59:14.157	8172	1405940354125	1405940354157	3	3
12:59:14.422	8440	1405940354391	1405940354422	4	4
12:59:14.687	8704	1405940354656	1405940354687	5	5
12:59:14.953	8968	1405940354921	1405940354953	6	6
12:59:15.218	9236	1405940355187	1405940355218	7	7
12:59:15.483	9500	1405940355452	1405940355483	8	8
12:59:15.749	9764	1405940355717	1405940355749	1	9
12:59:16.014	10032	1405940355983	1405940356014	0	0
12:59:16.279	10296	1405940356248	1405940356279	1	1
12:59:16.560	10560	1405940356513	1405940356560	2	2
12:59:16.810	10824	1405940356779	1405940356810	3	3
12:59:17.075	11096	1405940357044	1405940357075	4	4
12:59:17.341	11356	1405940357309	1405940357341	5	5
12:59:17.606	11620	1405940357575	1405940357606	6	6
12:59:17.871	11892	1405940357840	1405940357871	7	7
12:59:18.137	12152	1405940358105	1405940358137	8	8
12:59:18.402	12416	1405940358371	1405940358402	1	9
12:59:18.667	12684	1405940358636	1405940358667	0	0
12:59:18.933	12948	1405940358901	1405940358933	1	1
12:59:19.198	13212	1405940359167	1405940359198	2	2
12:59:19.463	13476	1405940359432	1405940359463	3	3
12:59:19.729	13744	1405940359697	1405940359729	4	4
12:59:19.994	14008	1405940359963	1405940359994	5	5
12:59:20.259	14272	1405940360228	1405940360259	6	6
12:59:20.525	14540	1405940360494	1405940360525	7	7
12:59:20.790	14804	1405940360759	1405940360790	8	8
12:59:21.040	15068	1405940361024	1405940361040	1	9
12:59:21.321	15336	1405940361290	1405940361321	0	0
12:59:21.586	15600	1405940361555	1405940361586	1	1
12:59:21.851	15864	1405940361820	1405940361851	2	2
12:59:22.101	16128	1405940362086	1405940362101	3	3
12:59:22.382	12	1405940362351	1405940362382	4	4
12:59:22.647	280	1405940362616	1405940362647	5	5
12:59:22.913	540	1405940362882	1405940362913	6	6
12:59:23.178	804	1405940363147	1405940363178	7	7
12:59:23.443	1072	1405940363412	1405940363443	8	8
12:59:23.709	1340	1405940363678	1405940363709	1	9
12:59:23.974	1604	1405940363943	1405940363974	0	0
12:59:24.239	1868	1405940364208	1405940364239	1	1
12:59:24.505	2140	1405940364474	1405940364505	2	2
12:59:24.770	2396	1405940364739	1405940364770	3	3
12:59:25.036	2664	1405940365004	1405940365036	4	4
12:59:25.301	2928	1405940365270	1405940365301	5	5
12:59:25.566	3196	1405940365535	1405940365566	6	6
12:59:25.816	3456	1405940365800	1405940365816	7	7
12:59:26.097	3724	1405940366066	1405940366097	8	8
12:59:26.362	3988	1405940366331	1405940366362	1	9
12:59:26.628	4256	1405940366596	1405940366628	0	0
12:59:26.893	4520	1405940366862	1405940366893	1	1
12:59:27.158	4784	1405940367127	1405940367158	2	2
12:59:27.424	5048	1405940367392	1405940367424	3	3
12:59:27.689	5316	1405940367658	1405940367689	4	4
12:59:27.954	5580	1405940367923	1405940367954	5	5
