Time	TS	TMT	TMR	delay	offs	error	errorSum	zeroOffset	regOffsMs	phase	tsOffset
10:13:09.503	28108	1405671189472	1405671189503	15	1405671161379	-74	-3552	1405671161688	1405671161633	1	16384
10:13:09.753	28368	1405671189723	1405671189752	14	1405671161369	-74	-3627	1405671161688	1405671161632	1	16384
10:13:10.001	28620	1405671189973	1405671190001	14	1405671161367	-74	-3702	1405671161688	1405671161631	1	16384
10:13:10.255	28880	1405671190223	1405671190255	16	1405671161359	-74	-3777	1405671161688	1405671161629	2	16384
10:13:10.502	29132	1405671190473	1405671190502	14	1405671161355	-74	-3852	1405671161688	1405671161628	2	16384
10:13:13.502	15792	1405671193473	1405671193502	14	1405671177695	-17	-18	1405671177712	1405671177712	2	0
10:13:13.753	16048	1405671193723	1405671193753	15	1405671177690	-22	-41	1405671177712	1405671177712	2	0
10:13:14.003	16300	1405671193973	1405671194003	15	1405671177688	-24	-66	1405671177712	1405671177711	2	0
10:13:14.257	16556	1405671194225	1405671194257	16	1405671177685	-26	-93	1405671177712	1405671177711	3	16384
10:13:14.506	16812	1405671194476	1405671194506	15	1405671177679	-32	-126	1405671177712	1405671177711	3	16384
10:13:14.757	17064	1405671194726	1405671194757	15	1405671177677	-34	-161	1405671177712	1405671177710	3	16384
10:13:15.008	17320	1405671194976	1405671195008	16	1405671177672	-38	-200	1405671177712	1405671177709	3	16384
10:13:15.258	17572	1405671195226	1405671195258	16	1405671177670	-39	-240	1405671177712	1405671177709	3	16384
10:13:15.505	17824	1405671195476	1405671195505	14	1405671177666	-43	-284	1405671177712	1405671177708	3	16384
10:13:15.758	18080	1405671195726	1405671195757	15	1405671177661	-47	-332	1405671177712	1405671177707	3	16384
10:13:16.003	18336	1405671195976	1405671196003	13	1405671177653	-54	-387	1405671177712	1405671177706	3	16384
10:13:16.254	18592	1405671196226	1405671196254	14	1405671177648	-58	-446	1405671177712	1405671177706	3	16384
10:13:16.507	18844	1405671196476	1405671196507	15	1405671177647	-59	-506	1405671177712	1405671177705	3	16384
10:13:16.757	19100	1405671196728	1405671196756	14	1405671177642	-63	-570	1405671177712	1405671177704	3	16384
10:13:17.005	19360	1405671196978	1405671197005	13	1405671177631	-73	-644	1405671177712	1405671177702	3	16384
10:13:17.256	19616	1405671197227	1405671197255	14	1405671177625	-74	-719	1405671177712	1405671177701	3	16384
10:13:17.509	19872	1405671197477	1405671197509	16	1405671177621	-74	-794	1405671177712	1405671177700	3	16384
10:13:17.753	20128	1405671197727	1405671197753	13	1405671177612	-74	-869	1405671177712	1405671177699	3	16384
10:13:18.005	20384	1405671197977	1405671198004	13	1405671177606	-74	-944	1405671177712	1405671177698	3	16384
10:13:18.258	20640	1405671198228	1405671198258	15	1405671177603	-74	-1019	1405671177712	1405671177697	1	16384
10:13:18.506	20900	1405671198478	1405671198506	14	1405671177592	-74	-1094	1405671177712	1405671177695	1	16384
10:13:18.756	21152	1405671198728	1405671198755	13	1405671177589	-74	-1169	1405671177712	1405671177694	1	16384
10:13:19.007	21412	1405671198980	1405671199007	13	1405671177581	-74	-1244	1405671177712	1405671177693	1	16384
10:13:19.258	21668	1405671199230	1405671199257	13	1405671177575	-74	-1319	1405671177712	1405671177692	1	16384
10:13:19.511	21928	1405671199480	1405671199510	15	1405671177567	-74	-1394	1405671177712	1405671177691	1	16384
10:13:19.770	22188	1405671199730	1405671199770	20	1405671177562	-74	-1469	1405671177712	1405671177690	1	16384
10:13:20.013	22440	1405671199980	1405671200013	16	1405671177556	-74	-1544	1405671177712	1405671177688	1	16384
10:13:20.258	22692	1405671200230	1405671200258	14	1405671177552	-74	-1619	1405671177712	1405671177687	1	16384
10:13:20.508	22948	1405671200480	1405671200507	13	1405671177545	-74	-1694	1405671177712	1405671177686	1	16384
10:13:20.757	23204	1405671200730	1405671200756	13	1405671177539	-74	-1769	1405671177712	1405671177685	1	16384
10:13:21.010	23464	1405671200982	1405671201010	14	1405671177532	-74	-1844	1405671177712	1405671177684	1	16384
10:13:21.264	23720	1405671201232	1405671201264	16	1405671177528	-74	-1919	1405671177712	1405671177683	1	16384
10:13:21.509	23976	1405671201482	1405671201509	13	1405671177519	-74	-1994	1405671177712	1405671177681	1	16384
10:13:21.763	24236	1405671201732	1405671201763	15	1405671177511	-74	-2069	1405671177712	1405671177680	1	16384
10:13:22.011	24488	1405671201982	1405671202011	14	1405671177508	-74	-2144	1405671177712	1405671177679	1	16384
10:13:22.259	24744	1405671202231	1405671202259	14	1405671177501	-74	-2219	1405671177712	1405671177678	1	16384
10:13:22.509	25000	1405671202481	1405671202508	13	1405671177494	-74	-2294	1405671177712	1405671177677	1	16384
10:13:22.758	25256	1405671202731	1405671202757	13	1405671177488	-74	-2369	1405671177712	1405671177675	1	16384
10:13:23.011	25516	1405671202981	1405671203010	14	1405671177479	-74	-2444	1405671177712	1405671177674	1	16384
10:13:23.256	25772	1405671203231	1405671203256	12	1405671177471	-74	-2519	1405671177712	1405671177673	1	16384
10:13:23.508	26028	1405671203481	1405671203508	13	1405671177466	-74	-2594	1405671177712	1405671177672	1	16384
10:13:23.760	26284	1405671203731	1405671203760	14	1405671177461	-74	-2669	1405671177712	1405671177671	1	16384
10:13:24.012	26540	1405671203981	1405671204012	15	1405671177456	-74	-2744	1405671177712	1405671177670	1	16384
10:13:24.263	26796	1405671204231	1405671204263	16	1405671177451	-74	-2819	1405671177712	1405671177668	1	16384
10:13:24.514	27052	1405671204481	1405671204514	16	1405671177445	-74	-2894	1405671177712	1405671177667	1	16384
10:13:24.759	27304	1405671204731	1405671204759	14	1405671177441	-74	-2969	1405671177712	1405671177666	1	16384
10:13:25.011	27560	1405671204981	1405671205010	14	1405671177435	-74	-3044	1405671177712	1405671177665	1	16384
10:13:25.264	27816	1405671205231	1405671205263	16	1405671177431	-74	-3119	1405671177712	1405671177664	1	16384
10:13:25.509	28068	1405671205481	1405671205509	14	1405671177427	-74	-3194	1405671177712	1405671177663	1	16384
10:13:25.758	28328	1405671205731	1405671205758	13	1405671177416	-74	-3269	1405671177712	1405671177661	1	16384
10:13:26.012	28584	1405671205981	1405671206011	15	1405671177412	-74	-3344	1405671177712	1405671177660	1	16384
10:13:26.265	28836	1405671206231	1405671206265	17	1405671177412	-74	-3419	1405671177712	1405671177659	2	16384
10:13:26.512	29092	1405671206481	1405671206512	15	1405671177404	-74	-3494	1405671177712	1405671177658	2	16384
10:13:26.761	29340	1405671206731	1405671206761	15	1405671177406	-74	-3569	1405671177712	1405671177657	2	16384
10:13:27.013	29596	1405671206981	1405671207013	16	1405671177401	-74	-3644	1405671177712	1405671177656	2	16384
10:13:27.262	29848	1405671207230	1405671207262	16	1405671177398	-74	-3719	1405671177712	1405671177654	2	16384
10:13:30.268	16504	1405671210231	1405671210268	18	1405671193745	-19	-20	1405671193764	1405671193764	3	16384
10:13:30.507	16756	1405671210482	1405671210507	12	1405671193738	-26	-47	1405671193764	1405671193764	3	16384
10:13:30.757	17012	1405671210732	1405671210757	12	1405671193732	-32	-80	1405671193764	1405671193763	3	16384
10:13:31.016	17268	1405671210982	1405671211016	17	1405671193731	-32	-113	1405671193764	1405671193763	3	16384
10:13:31.263	17524	1405671211232	1405671211263	15	1405671193723	-40	-154	1405671193764	1405671193762	3	16384
10:13:31.512	17780	1405671211482	1405671211511	14	1405671193716	-46	-201	1405671193764	1405671193761	3	16384
10:13:31.761	18036	1405671211732	1405671211761	14	1405671193710	-51	-253	1405671193764	1405671193761	3	16384
10:13:32.008	18288	1405671211982	1405671212007	12	1405671193706	-55	-309	1405671193764	1405671193760	3	16384
10:13:32.269	18544	1405671212231	1405671212268	18	1405671193705	-55	-365	1405671193764	1405671193759	3	16384
10:13:32.510	18800	1405671212481	1405671212510	14	1405671193695	-64	-430	1405671193764	1405671193758	3	16384
10:13:32.763	19056	1405671212731	1405671212762	15	1405671193690	-68	-499	1405671193764	1405671193757	3	16384
10:13:33.012	19316	1405671212981	1405671213011	15	1405671193680	-74	-574	1405671193764	1405671193756	3	16384
10:13:33.258	19572	1405671213231	1405671213258	13	1405671193672	-74	-649	1405671193764	1405671193754	3	16384
10:13:33.517	19828	1405671213481	1405671213516	17	1405671193670	-74	-724	1405671193764	1405671193753	3	16384
10:13:33.762	20084	1405671213731	1405671213762	15	1405671193662	-74	-799	1405671193764	1405671193752	3	16384
10:13:34.011	20336	1405671213981	1405671214011	15	1405671193660	-74	-874	1405671193764	1405671193751	3	16384
10:13:34.262	20592	1405671214231	1405671214261	15	1405671193654	-74	-949	1405671193764	1405671193750	1	16384
10:13:34.508	20844	1405671214481	1405671214508	13	1405671193650	-74	-1024	1405671193764	1405671193748	1	16384
10:13:34.756	21108	1405671214731	1405671214756	12	1405671193635	-74	-1099	1405671193764	1405671193747	1	16384
10:13:35.010	21360	1405671214981	1405671215009	14	1405671193635	-74	-1174	1405671193764	1405671193746	1	16384
10:13:35.261	21612	1405671215231	1405671215261	15	1405671193634	-74	-1249	1405671193764	1405671193745	1	16384
10:13:35.512	21868	1405671215481	1405671215511	15	1405671193628	-74	-1324	1405671193764	1405671193744	1	16384
10:13:35.762	22124	1405671215731	1405671215762	15	1405671193622	-74	-1399	1405671193764	1405671193743	1	16384
10:13:36.027	22376	1405671215981	1405671216026	22	1405671193627	-74	-1474	1405671193764	1405671193741	1	16384
10:13:36.259	22636	1405671216231	1405671216258	13	1405671193608	-74	-1549	1405671193764	1405671193740	1	16384
10:13:36.509	22892	1405671216482	1405671216508	13	1405671193603	-74	-1624	1405671193764	1405671193739	1	16384
10:13:36.763	23144	1405671216732	1405671216763	15	1405671193603	-74	-1699	1405671193764	1405671193738	1	16384
10:13:37.011	23400	1405671216982	1405671217010	14	1405671193596	-74	-1774	1405671193764	1405671193737	1	16384
10:13:37.259	23664	1405671217231	1405671217258	13	1405671193580	-74	-1849	1405671193764	1405671193736	1	16384
10:13:37.518	23916	1405671217481	1405671217509	14	1405671193579	-74	-1924	1405671193764	1405671193734	1	16384
10:13:37.763	24172	1405671217731	1405671217763	16	1405671193575	-74	-1999	1405671193764	1405671193733	1	16384
10:13:38.010	24428	1405671217981	1405671218009	14	1405671193567	-74	-2074	1405671193764	1405671193732	1	16384
10:13:38.262	24684	1405671218231	1405671218261	15	1405671193562	-74	-2149	1405671193764	1405671193731	1	16384
10:13:38.524	24940	1405671218481	1405671218523	21	1405671193562	-74	-2224	1405671193764	1405671193730	1	16384
10:13:38.758	25196	1405671218731	1405671218758	13	1405671193548	-74	-2299	1405671193764	1405671193729	1	16384
10:13:39.011	25452	1405671218981	1405671219011	15	1405671193544	-74	-2374	1405671193764	1405671193727	1	16384
10:13:39.261	25712	1405671219231	1405671219260	14	1405671193533	-74	-2449	1405671193764	1405671193726	1	16384
10:13:39.512	25964	1405671219481	1405671219512	15	1405671193532	-74	-2524	1405671193764	1405671193725	1	16384
10:13:39.772	26220	1405671219731	1405671219772	20	1405671193531	-74	-2599	1405671193764	1405671193724	1	16384
10:13:40.011	26476	1405671219981	1405671220011	15	1405671193520	-74	-2674	1405671193764	1405671193723	1	16384
10:13:40.261	26732	1405671220231	1405671220260	14	1405671193513	-74	-2749	1405671193764	1405671193722	1	16384
10:13:40.509	26988	1405671220481	1405671220508	13	1405671193506	-74	-2824	1405671193764	1405671193720	1	16384
10:13:40.760	27248	1405671220731	1405671220759	14	1405671193497	-74	-2899	1405671193764	1405671193719	1	16384
10:13:41.018	27504	1405671220981	1405671221018	18	1405671193495	-74	-2974	1405671193764	1405671193718	1	16384
10:13:41.284	27764	1405671221231	1405671221284	26	1405671193493	-74	-3049	1405671193764	1405671193717	1	16384
10:13:41.511	28016	1405671221481	1405671221510	14	1405671193479	-74	-3124	1405671193764	1405671193716	1	16384
10:13:41.763	28268	1405671221731	1405671221762	15	1405671193478	-74	-3199	1405671193764	1405671193715	1	16384
10:13:42.013	28520	1405671221981	1405671222012	15	1405671193476	-74	-3274	1405671193764	1405671193713	1	16384
10:13:42.261	28776	1405671222230	1405671222261	15	1405671193469	-74	-3349	1405671193764	1405671193712	2	16384
10:13:42.509	29028	1405671222480	1405671222509	14	1405671193466	-74	-3424	1405671193764	1405671193711	2	16384
10:13:42.761	29280	1405671222730	1405671222761	15	1405671193465	-74	-3499	1405671193764	1405671193710	2	16384
10:13:43.010	29532	1405671222980	1405671223010	15	1405671193463	-74	-3574	1405671193764	1405671193709	2	16384
10:13:46.010	16188	1405671225981	1405671226010	14	1405671209807	-17	-18	1405671209824	1405671209824	2	0
10:13:46.265	16444	1405671226231	1405671226265	17	1405671209804	-20	-39	1405671209824	1405671209824	3	16384
10:13:46.512	16704	1405671226481	1405671226512	15	1405671209792	-32	-72	1405671209824	1405671209823	3	16384
10:13:46.761	16960	1405671226731	1405671226761	15	1405671209786	-37	-110	1405671209824	1405671209823	3	16384
10:13:47.009	17216	1405671226981	1405671227009	14	1405671209779	-44	-155	1405671209824	1405671209822	3	16384
10:13:47.260	17472	1405671227232	1405671227260	14	1405671209774	-48	-204	1405671209824	1405671209821	3	16384
10:13:47.509	17728	1405671227482	1405671227509	13	1405671209767	-54	-259	1405671209824	1405671209820	3	16384
10:13:47.762	17984	1405671227732	1405671227762	15	1405671209763	-57	-317	1405671209824	1405671209820	3	16384
10:13:48.012	18236	1405671227982	1405671228011	14	1405671209760	-60	-378	1405671209824	1405671209819	3	16384
10:13:48.259	18492	1405671228232	1405671228259	13	1405671209753	-66	-445	1405671209824	1405671209818	3	16384
10:13:48.513	18752	1405671228482	1405671228512	15	1405671209745	-73	-519	1405671209824	1405671209816	3	16384
10:13:48.762	19012	1405671228732	1405671228761	14	1405671209734	-74	-594	1405671209824	1405671209815	3	16384
10:13:49.014	19260	1405671228982	1405671229013	15	1405671209737	-74	-669	1405671209824	1405671209814	3	16384
10:13:49.262	19516	1405671229232	1405671229261	14	1405671209730	-74	-744	1405671209824	1405671209813	3	16384
10:13:49.510	19772	1405671229482	1405671229509	13	1405671209723	-74	-819	1405671209824	1405671209812	3	16384
10:13:49.759	20028	1405671229732	1405671229758	13	1405671209717	-74	-894	1405671209824	1405671209811	3	16384
10:13:50.012	20288	1405671229982	1405671230012	15	1405671209709	-74	-969	1405671209824	1405671209809	3	16384
10:13:50.262	20540	1405671230232	1405671230262	15	1405671209707	-74	-1044	1405671209824	1405671209808	1	16384
10:13:50.509	20796	1405671230482	1405671230508	13	1405671209699	-74	-1119	1405671209824	1405671209807	1	16384
10:13:50.764	21056	1405671230732	1405671230764	16	1405671209692	-74	-1194	1405671209824	1405671209806	1	16384
10:13:51.012	21308	1405671230982	1405671231011	14	1405671209688	-74	-1269	1405671209824	1405671209805	1	16384
10:13:51.263	21564	1405671231232	1405671231263	15	1405671209683	-74	-1344	1405671209824	1405671209803	1	16384
10:13:51.512	21820	1405671231482	1405671231512	15	1405671209677	-74	-1419	1405671209824	1405671209802	1	16384
10:13:51.770	22080	1405671231733	1405671231769	18	1405671209671	-74	-1494	1405671209824	1405671209801	1	16384
10:13:52.014	22340	1405671231983	1405671232013	15	1405671209658	-74	-1569	1405671209824	1405671209800	1	16384
10:13:52.263	22588	1405671232232	1405671232262	15	1405671209659	-74	-1644	1405671209824	1405671209799	1	16384
10:13:52.508	22844	1405671232482	1405671232508	13	1405671209651	-74	-1719	1405671209824	1405671209798	1	16384
10:13:52.763	23100	1405671232732	1405671232762	15	1405671209647	-74	-1794	1405671209824	1405671209796	1	16384
