Time	TS	TMT	TMR	SeqExp	SeqRcv
10:13:35.009	4976	1405671214981	1405671215009	8	8
10:13:35.261	5228	1405671215231	1405671215261	1	9
10:13:35.511	5484	1405671215481	1405671215511	0	0
10:13:35.762	5740	1405671215731	1405671215762	1	1
10:13:36.026	5992	1405671215981	1405671216026	2	2
10:13:36.258	6252	1405671216231	1405671216258	3	3
10:13:36.508	6508	1405671216482	1405671216508	4	4
10:13:36.763	6760	1405671216732	1405671216763	5	5
10:13:37.011	7016	1405671216982	1405671217010	6	6
10:13:37.258	7280	1405671217231	1405671217258	7	7
10:13:37.509	7532	1405671217481	1405671217509	8	8
10:13:37.763	7788	1405671217731	1405671217763	1	9
10:13:38.009	8044	1405671217981	1405671218009	0	0
10:13:38.261	8300	1405671218231	1405671218261	1	1
10:13:38.523	8556	1405671218481	1405671218523	2	2
10:13:38.758	8812	1405671218731	1405671218758	3	3
10:13:39.011	9068	1405671218981	1405671219011	4	4
10:13:39.260	9328	1405671219231	1405671219260	5	5
10:13:39.512	9580	1405671219481	1405671219512	6	6
10:13:39.772	9836	1405671219731	1405671219772	7	7
10:13:40.011	10092	1405671219981	1405671220011	8	8
10:13:40.260	10348	1405671220231	1405671220260	1	9
10:13:40.508	10604	1405671220481	1405671220508	0	0
10:13:40.759	10864	1405671220731	1405671220759	1	1
10:13:41.018	11120	1405671220981	1405671221018	2	2
10:13:41.284	11380	1405671221231	1405671221284	3	3
10:13:41.510	11632	1405671221481	1405671221510	4	4
10:13:41.762	11884	1405671221731	1405671221762	5	5
10:13:42.012	12136	1405671221981	1405671222012	6	6
10:13:42.261	12392	1405671222230	1405671222261	7	7
10:13:42.509	12644	1405671222480	1405671222509	8	8
10:13:42.761	12896	1405671222730	1405671222761	1	9
10:13:43.010	13148	1405671222980	1405671223010	0	0
10:13:43.263	13404	1405671223230	1405671223262	1	1
10:13:43.513	13656	1405671223481	1405671223513	2	2
10:13:43.762	13912	1405671223731	1405671223762	3	3
10:13:44.009	14160	1405671223981	1405671224009	4	4
10:13:44.256	14416	1405671224231	1405671224256	5	5
10:13:44.513	14672	1405671224481	1405671224513	6	6
10:13:44.759	14924	1405671224731	1405671224759	7	7
10:13:45.015	15176	1405671224981	1405671225015	8	8
10:13:45.259	15428	1405671225231	1405671225259	1	9
10:13:45.513	15684	1405671225481	1405671225513	0	0
10:13:45.761	15936	1405671225731	1405671225761	1	1
10:13:46.010	16188	1405671225981	1405671226010	2	2
10:13:46.265	60	1405671226231	1405671226265	3	3
10:13:46.512	320	1405671226481	1405671226512	4	4
10:13:46.761	576	1405671226731	1405671226761	5	5
10:13:47.009	832	1405671226981	1405671227009	6	6
10:13:47.260	1088	1405671227232	1405671227260	7	7
10:13:47.509	1344	1405671227482	1405671227509	8	8
10:13:47.762	1600	1405671227732	1405671227762	1	9
10:13:48.011	1852	1405671227982	1405671228011	0	0
10:13:48.259	2108	1405671228232	1405671228259	1	1
10:13:48.512	2368	1405671228482	1405671228512	2	2
10:13:48.761	2628	1405671228732	1405671228761	3	3
10:13:49.013	2876	1405671228982	1405671229013	4	4
10:13:49.261	3132	1405671229232	1405671229261	5	5
10:13:49.509	3388	1405671229482	1405671229509	6	6
10:13:49.758	3644	1405671229732	1405671229758	7	7
10:13:50.012	3904	1405671229982	1405671230012	8	8
10:13:50.262	4156	1405671230232	1405671230262	1	9
10:13:50.508	4412	1405671230482	1405671230508	0	0
10:13:50.764	4672	1405671230732	1405671230764	1	1
10:13:51.012	4924	1405671230982	1405671231011	2	2
10:13:51.263	5180	1405671231232	1405671231263	3	3
10:13:51.512	5436	1405671231482	1405671231512	4	4
10:13:51.769	5696	1405671231733	1405671231769	5	5
10:13:52.013	5956	1405671231983	1405671232013	6	6
10:13:52.262	6204	1405671232232	1405671232262	7	7
10:13:52.508	6460	1405671232482	1405671232508	8	8
10:13:52.762	6716	1405671232732	1405671232762	1	9
