Time	TS	TMT	TMR	SeqExp	SeqRcv
10:50:26.764	644	1405673426732	1405673426764	6	6
10:50:27.029	912	1405673426998	1405673427029	7	7
10:50:27.294	1176	1405673427263	1405673427294	8	8
10:50:27.560	1444	1405673427529	1405673427560	1	9
10:50:27.841	1712	1405673427794	1405673427841	0	0
10:50:28.091	1972	1405673428059	1405673428091	1	1
10:50:28.356	2236	1405673428325	1405673428356	2	2
10:50:28.621	2500	1405673428590	1405673428621	3	3
10:50:28.887	2768	1405673428855	1405673428887	4	4
10:50:29.152	3032	1405673429121	1405673429152	5	5
10:50:29.417	3304	1405673429386	1405673429417	6	6
10:50:29.683	3564	1405673429652	1405673429683	7	7
10:50:29.933	3828	1405673429917	1405673429933	8	8
10:50:30.214	4092	1405673430182	1405673430214	1	9
10:50:30.479	4360	1405673430448	1405673430479	0	0
10:50:30.744	4624	1405673430713	1405673430744	1	1
10:50:31.010	4888	1405673430978	1405673431010	2	2
10:50:31.275	5152	1405673431244	1405673431275	3	3
10:50:31.540	5420	1405673431509	1405673431540	4	4
10:50:31.806	5684	1405673431775	1405673431806	5	5
10:50:32.071	5956	1405673432040	1405673432071	6	6
10:50:32.336	6216	1405673432305	1405673432336	7	7
10:50:32.602	6480	1405673432570	1405673432602	8	8
10:50:32.867	6748	1405673432836	1405673432867	1	9
10:50:33.132	7008	1405673433101	1405673433132	0	0
10:50:33.397	7276	1405673433366	1405673433397	1	1
10:50:33.663	7540	1405673433631	1405673433663	2	2
10:50:33.928	7804	1405673433897	1405673433928	3	3
10:50:34.193	8072	1405673434162	1405673434193	4	4
10:50:34.458	8336	1405673434427	1405673434458	5	5
10:50:34.724	8600	1405673434692	1405673434724	6	6
10:50:34.989	8868	1405673434958	1405673434989	7	7
10:50:35.254	9132	1405673435223	1405673435254	8	8
10:50:35.519	9396	1405673435488	1405673435519	1	9
10:50:35.785	9668	1405673435753	1405673435785	0	0
10:50:36.050	9932	1405673436019	1405673436050	1	1
10:50:36.315	10192	1405673436284	1405673436315	2	2
10:50:36.580	10460	1405673436549	1405673436580	3	3
10:50:36.846	10724	1405673436815	1405673436846	4	4
10:50:37.111	10988	1405673437080	1405673437111	5	5
10:50:37.376	11256	1405673437345	1405673437376	6	6
10:50:37.642	11520	1405673437610	1405673437642	7	7
10:50:37.907	11788	1405673437876	1405673437907	8	8
10:50:38.172	12048	1405673438141	1405673438172	1	9
10:50:38.437	12316	1405673438406	1405673438437	0	0
10:50:38.703	12580	1405673438671	1405673438703	1	1
10:50:38.968	12844	1405673438937	1405673438968	2	2
10:50:39.218	13108	1405673439202	1405673439218	3	3
10:50:39.498	13376	1405673439467	1405673439498	4	4
10:50:39.764	13640	1405673439732	1405673439764	5	5
10:50:40.029	13904	1405673439998	1405673440029	6	6
10:50:40.294	14172	1405673440263	1405673440294	7	7
10:50:40.559	14444	1405673440528	1405673440559	8	8
10:50:40.809	14700	1405673440793	1405673440809	1	9
10:50:41.090	14972	1405673441059	1405673441090	0	0
10:50:41.355	15232	1405673441324	1405673441355	1	1
10:50:41.620	15500	1405673441589	1405673441620	2	2
10:50:41.886	15764	1405673441855	1405673441886	3	3
10:50:42.151	16028	1405673442120	1405673442151	4	4
10:50:42.416	16292	1405673442385	1405673442416	5	5
10:50:42.682	172	1405673442650	1405673442682	6	6
10:50:42.947	440	1405673442916	1405673442947	7	7
10:50:43.212	704	1405673443181	1405673443212	8	8
10:50:43.477	968	1405673443446	1405673443477	1	9
10:50:43.743	1236	1405673443711	1405673443743	0	0
10:50:44.008	1500	1405673443977	1405673444008	1	1
10:50:44.273	1764	1405673444242	1405673444273	2	2
10:50:44.538	2028	1405673444507	1405673444538	3	3
10:50:44.804	2296	1405673444772	1405673444804	4	4
10:50:45.069	2560	1405673445038	1405673445069	5	5
10:50:45.334	2824	1405673445303	1405673445334	6	6
10:50:45.599	3092	1405673445568	1405673445599	7	7
10:50:45.865	3356	1405673445833	1405673445865	8	8
10:50:46.130	3620	1405673446099	1405673446130	1	9
10:50:46.395	3888	1405673446364	1405673446395	0	0
10:50:46.660	4152	1405673446629	1405673446660	1	1
10:50:46.926	4420	1405673446895	1405673446926	2	2
10:50:47.191	4680	1405673447160	1405673447191	3	3
10:50:47.456	4948	1405673447425	1405673447456	4	4
10:50:47.722	5212	1405673447690	1405673447722	5	5
10:50:47.987	5480	1405673447956	1405673447987	6	6
10:50:48.252	5744	1405673448221	1405673448252	7	7
10:50:48.517	6008	1405673448486	1405673448517	8	8
10:50:48.783	6272	1405673448751	1405673448783	1	9
10:50:49.048	6540	1405673449017	1405673449048	0	0
10:50:49.313	6804	1405673449282	1405673449313	1	1
10:50:49.578	7068	1405673449547	1405673449578	2	2
10:50:49.844	7336	1405673449812	1405673449844	3	3
10:50:50.109	7600	1405673450078	1405673450109	4	4
10:50:50.359	7864	1405673450343	1405673450359	5	5
10:50:50.639	8132	1405673450608	1405673450639	6	6
10:50:50.905	8396	1405673450873	1405673450905	7	7
10:50:51.170	8660	1405673451139	1405673451170	8	8
10:50:51.435	8924	1405673451404	1405673451435	1	9
10:50:51.700	9192	1405673451669	1405673451700	0	0
10:50:51.939	9440	1405673451909	1405673451939	1	1
10:50:52.189	9696	1405673452159	1405673452189	2	2
10:50:52.439	9944	1405673452409	1405673452439	3	3
10:50:52.714	10208	1405673452683	1405673452714	4	4
10:50:52.964	10476	1405673452948	1405673452964	5	5
10:50:53.245	10736	1405673453214	1405673453245	6	6
10:50:53.510	11000	1405673453479	1405673453510	7	7
10:50:53.775	11272	1405673453744	1405673453775	8	8
10:50:54.041	11532	1405673454009	1405673454041	1	9
10:50:54.306	11796	1405673454275	1405673454306	0	0
10:50:54.571	12060	1405673454540	1405673454571	1	1
10:50:54.836	12324	1405673454805	1405673454836	2	2
10:50:55.086	12592	1405673455070	1405673455086	3	3
10:50:55.367	12864	1405673455336	1405673455367	4	4
10:50:55.632	13120	1405673455601	1405673455632	5	5
10:50:55.897	13388	1405673455866	1405673455897	6	6
10:50:56.163	13652	1405673456132	1405673456163	7	7
10:50:56.428	13916	1405673456397	1405673456428	8	8
10:50:56.693	14184	1405673456662	1405673456693	1	9
10:50:56.959	14448	1405673456927	1405673456959	0	0
10:50:57.224	14712	1405673457193	1405673457224	1	1
10:50:57.489	14980	1405673457458	1405673457489	2	2
10:50:57.754	15244	1405673457723	1405673457754	3	3
10:50:58.020	15508	1405673457988	1405673458020	4	4
10:50:58.285	15772	1405673458254	1405673458285	5	5
10:50:58.550	16040	1405673458519	1405673458550	6	6
10:50:58.815	16308	1405673458784	1405673458815	7	7
10:50:59.081	184	1405673459049	1405673459081	8	8
10:50:59.330	460	1405673459315	1405673459330	1	9
10:50:59.611	720	1405673459580	1405673459611	0	0
10:50:59.876	980	1405673459845	1405673459876	1	1
10:51:00.142	1244	1405673460110	1405673460142	2	2
10:51:00.407	1516	1405673460376	1405673460407	3	3
10:51:00.672	1776	1405673460641	1405673460672	4	4
10:51:00.937	2044	1405673460906	1405673460937	5	5
10:51:01.203	2312	1405673461172	1405673461203	6	6
10:51:01.468	2572	1405673461437	1405673461468	7	7
10:51:01.733	2836	1405673461702	1405673461733	8	8
10:51:01.999	3104	1405673461967	1405673461999	1	9
10:51:02.264	3368	1405673462233	1405673462264	0	0
10:51:02.529	3632	1405673462498	1405673462529	1	1
10:51:02.794	3900	1405673462763	1405673462794	2	2
10:51:03.060	4164	1405673463028	1405673463060	3	3
10:51:03.325	4428	1405673463294	1405673463325	4	4
10:51:03.590	4700	1405673463559	1405673463590	5	5
10:51:03.825	4960	1405673463810	1405673463825	6	6
10:51:04.108	5220	1405673464077	1405673464108	7	7
10:51:04.373	5480	1405673464342	1405673464373	8	8
10:51:04.639	5744	1405673464608	1405673464639	1	9
10:51:04.904	6012	1405673464873	1405673464904	0	0
10:51:05.169	6272	1405673465138	1405673465169	1	1
10:51:05.435	6540	1405673465403	1405673465435	2	2
10:51:05.700	6804	1405673465669	1405673465700	3	3
10:51:05.965	7076	1405673465934	1405673465965	4	4
10:51:06.230	7336	1405673466199	1405673466230	5	5
10:51:06.496	7600	1405673466464	1405673466496	6	6
10:51:06.761	7864	1405673466730	1405673466761	7	7
10:51:07.026	8136	1405673466995	1405673467026	8	8
10:51:07.291	8396	1405673467260	1405673467291	1	9
10:51:07.557	8660	1405673467525	1405673467557	0	0
10:51:07.822	8932	1405673467791	1405673467822	1	1
10:51:08.087	9196	1405673468056	1405673468087	2	2
10:51:08.352	9456	1405673468321	1405673468352	3	3
10:51:08.618	9720	1405673468586	1405673468618	4	4
10:51:08.883	9988	1405673468852	1405673468883	5	5
10:51:09.148	10252	1405673469117	1405673469148	6	6
10:51:09.413	10516	1405673469382	1405673469413	7	7
10:51:09.679	10784	1405673469648	1405673469679	8	8
10:51:09.944	11048	1405673469913	1405673469944	1	9
10:51:10.194	11320	1405673470178	1405673470194	0	0
10:51:10.475	11576	1405673470443	1405673470475	1	1
10:51:10.740	11844	1405673470709	1405673470740	2	2
10:51:11.005	12112	1405673470974	1405673471005	3	3
10:51:11.270	12380	1405673471239	1405673471270	4	4
10:51:11.536	12640	1405673471504	1405673471536	5	5
10:51:11.801	12904	1405673471770	1405673471801	6	6
10:51:12.066	13168	1405673472035	1405673472066	7	7
10:51:12.331	13436	1405673472300	1405673472331	8	8
10:51:12.597	13700	1405673472565	1405673472597	1	9
10:51:12.862	13964	1405673472831	1405673472862	0	0
10:51:13.112	14232	1405673473096	1405673473112	1	1
10:51:13.392	14496	1405673473361	1405673473392	2	2
10:51:13.658	14760	1405673473626	1405673473658	3	3
10:51:13.923	15028	1405673473892	1405673473923	4	4
10:51:14.188	15292	1405673474157	1405673474188	5	5
10:51:14.439	15556	1405673474408	1405673474439	6	6
10:51:14.709	15812	1405673474678	1405673474709	7	7
10:51:14.974	16076	1405673474943	1405673474974	8	8
10:51:15.240	16344	1405673475208	1405673475240	1	9
10:51:15.505	228	1405673475474	1405673475505	0	0
10:51:15.770	488	1405673475739	1405673475770	1	1
10:51:16.035	760	1405673476004	1405673476035	2	2
10:51:16.301	1020	1405673476270	1405673476301	3	3
10:51:16.566	1284	1405673476535	1405673476566	4	4
10:51:16.831	1552	1405673476800	1405673476831	5	5
10:51:17.097	1816	1405673477065	1405673477097	6	6
10:51:17.362	2080	1405673477331	1405673477362	7	7
10:51:17.627	2344	1405673477596	1405673477627	8	8
10:51:17.892	2612	1405673477861	1405673477892	1	9
10:51:18.152	2868	1405673478120	1405673478152	0	0
10:51:18.417	3136	1405673478386	1405673478417	1	1
10:51:18.682	3400	1405673478651	1405673478682	2	2
10:51:18.947	3664	1405673478916	1405673478947	3	3
10:51:19.213	3932	1405673479181	1405673479213	4	4
10:51:19.478	4196	1405673479447	1405673479478	5	5
10:51:19.743	4460	1405673479712	1405673479743	6	6
10:51:20.008	4728	1405673479977	1405673480008	7	7
10:51:20.274	4992	1405673480242	1405673480274	8	8
10:51:20.539	5256	1405673480508	1405673480539	1	9
10:51:20.804	5524	1405673480773	1405673480804	0	0
10:51:21.069	5788	1405673481038	1405673481069	1	1
10:51:21.335	6052	1405673481304	1405673481335	2	2
10:51:21.600	6316	1405673481569	1405673481600	3	3
10:51:21.865	6584	1405673481834	1405673481865	4	4
10:51:22.115	6848	1405673482099	1405673482115	5	5
10:51:22.396	7112	1405673482365	1405673482396	6	6
10:51:22.661	7380	1405673482630	1405673482661	7	7
10:51:22.926	7644	1405673482895	1405673482926	8	8
10:51:23.192	7908	1405673483160	1405673483192	1	9
10:51:23.457	8172	1405673483426	1405673483457	0	0
10:51:23.712	8432	1405673483680	1405673483712	1	1
10:51:23.977	8692	1405673483946	1405673483977	2	2
10:51:24.242	8960	1405673484211	1405673484242	3	3
10:51:24.507	9228	1405673484476	1405673484507	4	4
10:51:24.773	9488	1405673484742	1405673484773	5	5
10:51:25.038	9756	1405673485007	1405673485038	6	6
10:51:25.303	10024	1405673485272	1405673485303	7	7
10:51:25.569	10288	1405673485537	1405673485569	8	8
10:51:25.834	10548	1405673485803	1405673485834	1	9
10:51:26.099	10816	1405673486068	1405673486099	0	0
10:51:26.344	11072	1405673486314	1405673486344	1	1
10:51:26.619	11336	1405673486588	1405673486619	2	2
10:51:26.884	11600	1405673486853	1405673486884	3	3
10:51:27.150	11868	1405673487118	1405673487150	4	4
10:51:27.415	12136	1405673487384	1405673487415	5	5
10:51:27.680	12400	1405673487649	1405673487680	6	6
10:51:27.945	12660	1405673487914	1405673487945	7	7
10:51:28.211	12928	1405673488180	1405673488211	8	8
10:51:28.476	13192	1405673488445	1405673488476	1	9
10:51:28.728	13448	1405673488672	1405673488728	0	0
10:51:28.994	13712	1405673488963	1405673488994	1	1
10:51:29.259	13980	1405673489228	1405673489259	2	2
10:51:29.524	14244	1405673489493	1405673489524	3	3
10:51:29.790	14508	1405673489758	1405673489790	4	4
10:51:30.040	14760	1405673490009	1405673490040	5	5
10:51:30.305	15024	1405673490274	1405673490305	6	6
10:51:30.571	15292	1405673490539	1405673490571	7	7
10:51:30.836	15556	1405673490805	1405673490836	8	8
10:51:31.087	15804	1405673491055	1405673491087	1	9
10:51:31.352	16068	1405673491321	1405673491352	0	0
10:51:31.617	16340	1405673491586	1405673491617	1	1
10:51:31.882	216	1405673491851	1405673491882	2	2
10:51:32.133	468	1405673492102	1405673492133	3	3
10:51:32.398	732	1405673492367	1405673492398	4	4
10:51:32.664	996	1405673492632	1405673492664	5	5
10:51:32.929	1268	1405673492898	1405673492929	6	6
10:51:33.194	1528	1405673493163	1405673493194	7	7
10:51:33.459	1792	1405673493428	1405673493459	8	8
10:51:33.725	2064	1405673493693	1405673493725	1	9
10:51:33.990	2324	1405673493959	1405673493990	0	0
10:51:34.255	2588	1405673494224	1405673494255	1	1
10:51:34.505	2852	1405673494489	1405673494505	2	2
10:51:34.786	3120	1405673494754	1405673494786	3	3
10:51:35.051	3384	1405673495020	1405673495051	4	4
10:51:35.316	3648	1405673495285	1405673495316	5	5
10:51:35.581	3916	1405673495550	1405673495581	6	6
10:51:35.847	4180	1405673495816	1405673495847	7	7
10:51:36.112	4444	1405673496081	1405673496112	8	8
10:51:36.377	4712	1405673496346	1405673496377	1	9
10:51:36.643	4976	1405673496611	1405673496643	0	0
10:51:36.908	5240	1405673496877	1405673496908	1	1
10:51:37.173	5508	1405673497142	1405673497173	2	2
10:51:37.438	5772	1405673497407	1405673497438	3	3
10:51:37.704	6036	1405673497672	1405673497704	4	4
10:51:37.969	6300	1405673497938	1405673497969	5	5
10:51:38.234	6568	1405673498203	1405673498234	6	6
10:51:38.499	6840	1405673498468	1405673498499	7	7
10:51:38.765	7096	1405673498733	1405673498765	8	8
10:51:39.030	7364	1405673498999	1405673499030	1	9
10:51:39.295	7628	1405673499264	1405673499295	0	0
10:51:39.560	7892	1405673499529	1405673499560	1	1
10:51:39.826	8160	1405673499794	1405673499826	2	2
10:51:40.091	8424	1405673500060	1405673500091	3	3
10:51:40.356	8688	1405673500325	1405673500356	4	4
10:51:40.606	8960	1405673500590	1405673500606	5	5
10:51:40.887	9220	1405673500856	1405673500887	6	6
10:51:41.152	9484	1405673501121	1405673501152	7	7
10:51:41.417	9752	1405673501386	1405673501417	8	8
10:51:41.683	10016	1405673501651	1405673501683	1	9
10:51:41.948	10284	1405673501917	1405673501948	0	0
10:51:42.213	10544	1405673502182	1405673502213	1	1
10:51:42.478	10808	1405673502447	1405673502478	2	2
10:51:42.744	11076	1405673502712	1405673502744	3	3
10:51:43.009	11340	1405673502978	1405673503009	4	4
10:51:43.290	11608	1405673503243	1405673503290	5	5
10:51:43.539	11876	1405673503508	1405673503539	6	6
10:51:43.789	12136	1405673503773	1405673503789	7	7
10:51:44.054	12400	1405673504039	1405673504054	8	8
10:51:44.335	12668	1405673504304	1405673504335	1	9
10:51:44.600	12932	1405673504569	1405673504600	0	0
10:51:44.866	13196	1405673504834	1405673504866	1	1
10:51:45.131	13464	1405673505100	1405673505131	2	2
10:51:45.396	13728	1405673505365	1405673505396	3	3
10:51:45.661	13992	1405673505630	1405673505661	4	4
10:51:45.927	14256	1405673505896	1405673505927	5	5
10:51:46.192	14528	1405673506161	1405673506192	6	6
10:51:46.457	14788	1405673506426	1405673506457	7	7
10:51:46.723	15052	1405673506691	1405673506723	8	8
10:51:46.988	15320	1405673506957	1405673506988	1	9
10:51:47.253	15584	1405673507222	1405673507253	0	0
10:51:47.518	15848	1405673507487	1405673507518	1	1
10:51:47.784	16116	1405673507752	1405673507784	2	2
10:51:48.049	16380	1405673508018	1405673508049	3	3
10:51:48.314	260	1405673508283	1405673508314	4	4
10:51:48.579	524	1405673508548	1405673508579	5	5
10:51:48.845	792	1405673508813	1405673508845	6	6
10:51:49.094	1056	1405673509079	1405673509094	7	7
10:51:49.375	1332	1405673509344	1405673509375	8	8
10:51:49.640	1588	1405673509609	1405673509640	1	9
10:51:49.906	1852	1405673509874	1405673509906	0	0
10:51:50.171	2116	1405673510140	1405673510171	1	1
10:51:50.436	2384	1405673510405	1405673510436	2	2
10:51:50.701	2648	1405673510670	1405673510701	3	3
10:51:50.967	2924	1405673510936	1405673510967	4	4
10:51:51.232	3180	1405673511201	1405673511232	5	5
10:51:51.497	3444	1405673511466	1405673511497	6	6
10:51:51.763	3708	1405673511731	1405673511763	7	7
10:51:52.028	3972	1405673511997	1405673512028	8	8
10:51:52.293	4240	1405673512262	1405673512293	1	9
10:51:52.558	4508	1405673512527	1405673512558	0	0
10:51:52.824	4768	1405673512792	1405673512824	1	1
10:51:53.089	5036	1405673513058	1405673513089	2	2
10:51:53.354	5300	1405673513323	1405673513354	3	3
10:51:53.619	5564	1405673513588	1405673513619	4	4
10:51:53.885	5828	1405673513853	1405673513885	5	5
10:51:54.150	6096	1405673514119	1405673514150	6	6
10:51:54.415	6360	1405673514384	1405673514415	7	7
10:51:54.680	6628	1405673514649	1405673514680	8	8
10:51:54.946	6892	1405673514914	1405673514946	1	9
10:51:55.211	7156	1405673515180	1405673515211	0	0
10:51:55.461	7428	1405673515445	1405673515461	1	1
10:51:55.741	7696	1405673515710	1405673515741	2	2
10:51:56.007	7952	1405673515976	1405673516007	3	3
10:51:56.272	8216	1405673516241	1405673516272	4	4
10:51:56.537	8484	1405673516506	1405673516537	5	5
10:51:56.803	8748	1405673516771	1405673516803	6	6
10:51:57.068	9012	1405673517037	1405673517068	7	7
10:51:57.349	9276	1405673517302	1405673517349	8	8
10:51:57.598	9544	1405673517567	1405673517598	1	9
10:51:57.864	9808	1405673517832	1405673517864	0	0
10:51:58.129	10072	1405673518098	1405673518129	1	1
10:51:58.394	10340	1405673518363	1405673518394	2	2
10:51:58.675	10620	1405673518628	1405673518675	3	3
10:51:58.925	10868	1405673518893	1405673518925	4	4
10:51:59.190	11136	1405673519159	1405673519190	5	5
10:51:59.455	11404	1405673519424	1405673519455	6	6
10:51:59.720	11664	1405673519689	1405673519720	7	7
10:51:59.986	11928	1405673519954	1405673519986	8	8
10:52:00.251	12196	1405673520220	1405673520251	1	9
10:52:00.516	12460	1405673520485	1405673520516	0	0
10:52:00.781	12724	1405673520750	1405673520781	1	1
10:52:01.047	12992	1405673521016	1405673521047	2	2
10:52:01.312	13260	1405673521281	1405673521312	3	3
10:52:01.577	13528	1405673521546	1405673521577	4	4
10:52:01.843	13796	1405673521811	1405673521843	5	5
10:52:02.108	14052	1405673522077	1405673522108	6	6
10:52:02.373	14316	1405673522342	1405673522373	7	7
10:52:02.624	14568	1405673522592	1405673522624	8	8
10:52:02.889	14832	1405673522858	1405673522889	1	9
10:52:03.154	15096	1405673523123	1405673523154	0	0
10:52:03.419	15364	1405673523388	1405673523419	1	1
10:52:03.685	15628	1405673523654	1405673523685	2	2
10:52:03.950	15892	1405673523919	1405673523950	3	3
10:52:04.215	16160	1405673524184	1405673524215	4	4
10:52:04.481	44	1405673524449	1405673524481	5	5
10:52:04.730	304	1405673524715	1405673524730	6	6
10:52:05.027	572	1405673524980	1405673525027	7	7
10:52:05.276	836	1405673525245	1405673525276	8	8
10:52:05.542	1100	1405673525510	1405673525542	1	9
10:52:05.807	1368	1405673525776	1405673525807	0	0
10:52:06.072	1632	1405673526041	1405673526072	1	1
10:52:06.337	1920	1405673526306	1405673526337	2	2
10:52:06.603	2164	1405673526571	1405673526603	3	3
10:52:06.868	2428	1405673526837	1405673526868	4	4
10:52:07.133	2692	1405673527102	1405673527133	5	5
10:52:07.398	2956	1405673527367	1405673527398	6	6
10:52:07.664	3224	1405673527632	1405673527664	7	7
10:52:07.929	3488	1405673527898	1405673527929	8	8
10:52:08.194	3752	1405673528163	1405673528194	1	9
10:52:08.459	4020	1405673528428	1405673528459	0	0
10:52:08.725	4284	1405673528694	1405673528725	1	1
10:52:08.974	4548	1405673528959	1405673528974	2	2
10:52:09.255	4812	1405673529224	1405673529255	3	3
10:52:09.521	5080	1405673529489	1405673529521	4	4
10:52:09.786	5344	1405673529755	1405673529786	5	5
10:52:10.051	5608	1405673530020	1405673530051	6	6
10:52:10.316	5876	1405673530285	1405673530316	7	7
10:52:10.582	6140	1405673530550	1405673530582	8	8
10:52:10.831	6404	1405673530816	1405673530831	1	9
10:52:11.112	6672	1405673531081	1405673531112	0	0
10:52:11.377	6936	1405673531346	1405673531377	1	1
10:52:11.643	7200	1405673531611	1405673531643	2	2
10:52:11.908	7464	1405673531877	1405673531908	3	3
10:52:12.173	7740	1405673532142	1405673532173	4	4
10:52:12.438	7996	1405673532407	1405673532438	5	5
10:52:12.704	8260	1405673532672	1405673532704	6	6
10:52:12.969	8528	1405673532938	1405673532969	7	7
10:52:13.234	8792	1405673533203	1405673533234	8	8
10:52:13.499	9060	1405673533468	1405673533499	1	9
10:52:13.765	9320	1405673533734	1405673533765	0	0
10:52:14.030	9612	1405673533999	1405673534030	1	1
10:52:14.295	9856	1405673534264	1405673534295	2	2
10:52:14.561	10120	1405673534529	1405673534561	3	3
10:52:14.826	10384	1405673534795	1405673534826	4	4
10:52:15.091	10648	1405673535060	1405673535091	5	5
10:52:15.356	10912	1405673535325	1405673535356	6	6
10:52:15.622	11180	1405673535590	1405673535622	7	7
10:52:15.887	11444	1405673535856	1405673535887	8	8
10:52:16.152	11712	1405673536121	1405673536152	1	9
10:52:16.417	11976	1405673536386	1405673536417	0	0
10:52:16.683	12240	1405673536651	1405673536683	1	1
10:52:16.948	12504	1405673536917	1405673536948	2	2
10:52:17.198	12768	1405673537182	1405673537198	3	3
10:52:17.478	13036	1405673537447	1405673537478	4	4
10:52:17.744	13300	1405673537712	1405673537744	5	5
10:52:18.009	13568	1405673537978	1405673538009	6	6
10:52:18.274	13832	1405673538243	1405673538274	7	7
10:52:18.539	14096	1405673538508	1405673538539	8	8
10:52:18.805	14360	1405673538774	1405673538805	1	9
10:52:19.070	14624	1405673539039	1405673539070	0	0
10:52:19.335	14892	1405673539304	1405673539335	1	1
10:52:19.601	15156	1405673539569	1405673539601	2	2
10:52:19.866	15424	1405673539835	1405673539866	3	3
10:52:20.131	15688	1405673540100	1405673540131	4	4
10:52:20.396	15952	1405673540365	1405673540396	5	5
10:52:20.662	16216	1405673540630	1405673540662	6	6
10:52:20.927	100	1405673540896	1405673540927	7	7
10:52:21.192	368	1405673541161	1405673541192	8	8
10:52:21.457	628	1405673541426	1405673541457	1	9
10:52:21.723	896	1405673541691	1405673541723	0	0
10:52:21.988	1160	1405673541957	1405673541988	1	1
10:52:22.253	1432	1405673542222	1405673542253	2	2
10:52:22.518	1692	1405673542487	1405673542518	3	3
10:52:22.784	1956	1405673542752	1405673542784	4	4
10:52:23.049	2220	1405673543018	1405673543049	5	5
10:52:23.314	2484	1405673543283	1405673543314	6	6
10:52:23.579	2752	1405673543548	1405673543579	7	7
10:52:23.845	3016	1405673543814	1405673543845	8	8
10:52:24.110	3284	1405673544079	1405673544110	1	9
10:52:24.375	3544	1405673544344	1405673544375	0	0
10:52:24.641	3816	1405673544609	1405673544641	1	1
10:52:24.906	4076	1405673544875	1405673544906	2	2
10:52:25.171	4340	1405673545140	1405673545171	3	3
10:52:25.436	4608	1405673545405	1405673545436	4	4
10:52:25.686	4872	1405673545670	1405673545686	5	5
10:52:25.967	5140	1405673545936	1405673545967	6	6
10:52:26.216	5404	1405673546201	1405673546216	7	7
10:52:26.497	5668	1405673546466	1405673546497	8	8
10:52:26.763	5932	1405673546731	1405673546763	1	9
10:52:27.028	6200	1405673546997	1405673547028	0	0
10:52:27.278	6464	1405673547262	1405673547278	1	1
10:52:27.558	6728	1405673547527	1405673547558	2	2
10:52:27.839	7004	1405673547792	1405673547839	3	3
10:52:28.089	7272	1405673548058	1405673548089	4	4
10:52:28.354	7524	1405673548323	1405673548354	5	5
10:52:28.619	7788	1405673548588	1405673548619	6	6
10:52:28.885	8060	1405673548854	1405673548885	7	7
10:52:29.150	8320	1405673549119	1405673549150	8	8
10:52:29.415	8584	1405673549384	1405673549415	1	9
10:52:29.681	8852	1405673549649	1405673549681	0	0
10:52:29.946	9116	1405673549915	1405673549946	1	1
10:52:30.211	9380	1405673550180	1405673550211	2	2
10:52:30.476	9644	1405673550445	1405673550476	3	3
10:52:30.742	9912	1405673550710	1405673550742	4	4
10:52:31.007	10180	1405673550976	1405673551007	5	5
10:52:31.272	10440	1405673551241	1405673551272	6	6
10:52:31.537	10708	1405673551506	1405673551537	7	7
10:52:31.803	10980	1405673551771	1405673551803	8	8
10:52:32.068	11236	1405673552037	1405673552068	1	9
10:52:32.333	11504	1405673552302	1405673552333	0	0
10:52:32.598	11768	1405673552567	1405673552598	1	1
10:52:32.864	12036	1405673552832	1405673552864	2	2
10:52:33.113	12300	1405673553098	1405673553113	3	3
10:52:33.394	12564	1405673553363	1405673553394	4	4
10:52:33.659	12828	1405673553628	1405673553659	5	5
10:52:33.925	13092	1405673553894	1405673553925	6	6
10:52:34.190	13360	1405673554159	1405673554190	7	7
10:52:34.455	13624	1405673554424	1405673554455	8	8
10:52:34.721	13888	1405673554689	1405673554721	1	9
10:52:34.986	14156	1405673554955	1405673554986	0	0
10:52:35.251	14420	1405673555220	1405673555251	1	1
10:52:35.516	14684	1405673555485	1405673555516	2	2
10:52:35.782	14956	1405673555750	1405673555782	3	3
10:52:36.047	15216	1405673556016	1405673556047	4	4
10:52:36.312	15480	1405673556281	1405673556312	5	5
10:52:36.577	15744	1405673556546	1405673556577	6	6
10:52:36.843	16012	1405673556811	1405673556843	7	7
10:52:37.108	16276	1405673557077	1405673557108	8	8
10:52:37.373	156	1405673557342	1405673557373	1	9
10:52:37.638	424	1405673557607	1405673557638	0	0
10:52:37.888	688	1405673557872	1405673557888	1	1
10:52:38.169	960	1405673558138	1405673558169	2	2
10:52:38.434	1220	1405673558403	1405673558434	3	3
10:52:38.699	1484	1405673558668	1405673558699	4	4
10:52:38.980	1748	1405673558934	1405673558980	5	5
10:52:39.230	2016	1405673559199	1405673559230	6	6
10:52:39.495	2280	1405673559464	1405673559495	7	7
10:52:39.761	2544	1405673559729	1405673559761	8	8
10:52:40.026	2808	1405673559995	1405673560026	1	9
10:52:40.291	3076	1405673560260	1405673560291	0	0
10:52:40.556	3340	1405673560525	1405673560556	1	1
10:52:40.822	3608	1405673560790	1405673560822	2	2
10:52:41.087	3872	1405673561056	1405673561087	3	3
10:52:41.352	4136	1405673561321	1405673561352	4	4
10:52:41.617	4400	1405673561586	1405673561617	5	5
10:52:41.883	4664	1405673561851	1405673561883	6	6
10:52:42.148	4932	1405673562117	1405673562148	7	7
10:52:42.413	5196	1405673562382	1405673562413	8	8
10:52:42.678	5464	1405673562647	1405673562678	1	9
10:52:42.944	5728	1405673562912	1405673562944	0	0
10:52:43.209	5992	1405673563178	1405673563209	1	1
10:52:43.474	6256	1405673563443	1405673563474	2	2
10:52:43.739	6524	1405673563708	1405673563739	3	3
